--- ABOUT ---
"Sheela Foam Limited is a leading player in India’s mattress and foam products industry and a  leader in Polyurethane (PU) Foam. It has a nationwide presence in manufacturing PU Foam with a track record, since 1971. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"7,651",701,770,49.8

Book Value,Dividend Yield,ROCE,ROE
298,0.00,6.17,4.89

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,729,645,613,879,845,810,813,967,850,821,875,"1,074","1,050"
Expenses +,651,567,547,803,765,750,742,879,823,746,788,960,933
Operating Profit,78,78,66,76,81,60,70,88,27,75,87,114,117
OPM %,11%,12%,11%,9%,10%,7%,9%,9%,3%,9%,10%,11%,11%
Other Income +,18,13,24,32,70,61,32,8,61,10,3,16,34
Interest,7,8,9,25,27,28,28,29,35,29,28,17,21
Depreciation,26,23,22,30,41,40,48,45,50,46,50,47,36
Profit before tax,63,60,60,53,83,53,26,22,2,10,12,66,94
Tax %,31%,28%,26%,27%,17%,12%,23%,25%,-496%,50%,38%,25%,18%
Net Profit +,44,43,44,31,65,47,20,17,13,7,10,53,92
EPS in Rs,4.43,4.41,4.04,2.83,5.94,4.23,1.83,1.54,1.20,0.60,0.89,4.80,8.36
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,0,10,0,98,318,231,411,618,768,878,873,588
Other Assets +,385,481,564,544,432,544,732,734,782,"1,150","1,302","1,299"
Total Assets,679,788,918,"1,043","1,162","1,644","2,069","2,355","2,702","5,322","5,461","5,117"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,147,159,122,134,138,157,254,197,212,406,252,409
Cash from Investing Activity +,-49,-34,2,-80,-246,-287,-208,-306,-267,"-2,258",-29,296
Cash from Financing Activity +,-59,-25,-67,-20,-27,157,-32,93,56,"1,854",-226,-716
Net Cash Flow,40,100,57,34,-135,27,13,-17,1,2,-3,-10
Free Cash Flow,93,108,34,52,86,-245,191,54,2,"-1,870",146,371
CFO/OP,171%,111%,101%,87%,93%,66%,92%,92%,98%,162%,102%,112%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,31,28,30,28,27,37,45,34,36,45,37,42
Inventory Days,52,49,59,60,60,81,87,64,71,73,66,67
Days Payable,57,52,64,51,46,55,91,58,55,83,68,78
Cash Conversion Cycle,26,24,25,37,41,63,41,40,51,34,35,31
Working Capital Days,-18,-28,-9,2,10,19,14,14,-1,-39,-66,-37
ROCE %,19%,38%,39%,35%,28%,26%,23%,18%,14%,8%,4%,6%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,72.95%,65.48%,65.48%,65.48%,65.48%,65.48%,65.69%,65.69%,65.69%,65.69%,65.69%,65.69%
FIIs +,3.21%,6.04%,6.12%,6.32%,6.40%,6.60%,6.56%,6.23%,4.62%,4.07%,4.18%,4.15%
DIIs +,21.95%,25.08%,24.99%,24.52%,23.40%,22.30%,21.03%,21.17%,21.12%,21.11%,20.39%,20.55%
Public +,1.89%,3.40%,3.40%,3.68%,4.72%,5.62%,6.71%,6.91%,8.55%,9.14%,9.75%,9.60%
No. of Shareholders,"30,574","44,137","39,444","39,103","51,047","55,954","60,354","60,089","65,046","70,544","72,359","66,611"

--- CAGR BOXES ---




