--- ABOUT ---
"Motilal Oswal Financial Services Ltd. was founded in 1987 is a well-diversified financial services firm. The company has a network spread 550+ cities and towns comprising 2,500+ Business Locations operated by their Business Partners and 16,00,000+ customers. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"57,412",953,"1,097",30.7

Book Value,Dividend Yield,ROCE,ROE
214,0.63,12.6,15.6

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,027","1,502","1,655","1,791","2,154","2,314","2,841","1,993","1,190","2,737","1,849","2,112","2,676"
Expenses +,584,664,740,703,916,926,"1,025",932,910,"1,018","1,009","1,006","2,471"
Operating Profit,444,837,915,"1,089","1,238","1,388","1,816","1,061",280,"1,720",840,"1,105",205
OPM %,43%,56%,55%,61%,57%,60%,64%,53%,24%,63%,45%,52%,8%
Other Income +,6,32,1,6,18,19,15,26,18,7,11,8,16
Interest,190,216,241,262,302,327,354,319,298,295,317,336,388
Depreciation,13,17,17,24,24,22,23,27,26,26,28,29,28
Profit before tax,247,636,658,809,930,"1,059","1,454",741,-27,"1,406",506,748,-194
Tax %,33%,17%,19%,18%,22%,17%,23%,24%,137%,18%,28%,24%,13%
Net Profit +,165,528,532,661,725,884,"1,122",566,-63,"1,163",363,566,-219
EPS in Rs,2.78,8.90,8.96,11.11,12.13,14.77,18.71,9.42,-1.08,19.38,6.04,9.42,-3.68
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
FIIs +,6.41%,6.29%,6.48%,6.73%,6.46%,6.34%,5.88%,6.01%,7.29%,7.52%,6.93%,7.03%
DIIs +,6.11%,6.29%,6.76%,6.94%,6.06%,6.41%,6.39%,5.71%,5.44%,5.84%,6.42%,6.02%
Public +,17.84%,17.90%,17.36%,17.16%,18.42%,18.39%,19.01%,19.83%,19.46%,18.96%,19.02%,19.40%
No. of Shareholders,"68,944","63,583","61,732","67,231","1,35,984","1,63,551","2,26,754","2,87,331","2,60,286","2,41,297","2,38,488","2,41,961"

--- CAGR BOXES ---




