DIIs +,0.03%,0.04%,0.05%,0.05%,0.07%,0.10%,0.10%,0.12%,0.13%,0.09%,0.09%,0.08%
Public +,15.53%,15.60%,16.87%,16.66%,16.55%,20.11%,18.94%,18.82%,18.98%,18.80%,18.77%,19.41%
Others +,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
No. of Shareholders,"2,41,736","2,55,327","2,89,853","3,31,422","3,60,428","3,95,856","4,07,889","4,18,653","4,40,680","4,26,326","4,11,399","4,01,055"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,%
5 Years:,845%
3 Years:,22%
TTM:,10%

Compounded Profit Growth
10 Years:,0%
5 Years:,%
3 Years:,%
TTM:,-296%

Stock Price CAGR
10 Years:,26%
5 Years:,0%
3 Years:,-5%
1 Year:,-41%

Return on Equity
10 Years:,-24%
5 Years:,10%
3 Years:,17%
Last Year:,-20%

