--- ABOUT ---
Optiemus Infracom Ltd is primarily engaged in the distribution of mobile handsets of reputed brands like Nokia and Samsung for last 25 years. The group first started distribution of Nokia handsets in Delhi General Trade market in 1995. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,910",441,713,59.2

Book Value,Dividend Yield,ROCE,ROE
87.6,0.00,10.9,9.16

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,340,282,274,482,490,493,477,472,449,435,418,430,485
Expenses +,346,268,262,460,461,470,448,438,426,409,385,400,478
Operating Profit,-5,13,13,22,29,23,29,34,23,27,34,30,7
OPM %,-2%,5%,5%,5%,6%,5%,6%,7%,5%,6%,8%,7%,1%
Other Income +,34,4,3,3,15,5,5,1,10,3,2,3,32
Interest,2,1,2,2,3,7,8,8,7,5,5,6,7
Depreciation,4,4,4,4,6,6,7,6,4,6,6,8,5
Profit before tax,24,12,9,19,36,15,20,21,21,19,25,19,28
Tax %,27%,21%,42%,6%,33%,20%,31%,27%,-7%,23%,33%,37%,18%
Net Profit +,17,9,5,18,24,12,14,15,22,15,17,12,22
EPS in Rs,2.01,1.09,0.63,2.09,2.80,1.41,1.60,1.75,2.57,1.67,1.90,1.38,2.53
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,4,5,17,9,56,35,43,42,45,58,65,87
Other Assets +,712,484,857,771,639,391,429,409,653,"1,033","1,165","1,146"
Total Assets,921,674,"1,055","1,006",855,575,493,566,911,"1,348","1,547","1,838"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,107,124,91,-26,73,44,-56,28,1,40,-13,-12
Cash from Investing Activity +,-2,26,-62,106,57,-7,223,24,-82,-51,-51,-295
Cash from Financing Activity +,-105,-120,-8,-102,-177,-47,-136,-64,70,25,178,195
Net Cash Flow,-1,30,21,-23,-47,-10,31,-13,-11,15,115,-112
Free Cash Flow,103,120,71,-30,81,42,227,-15,-99,-21,-96,-324
CFO/OP,116%,170%,220%,-35%,-140%,-49%,54%,-147%,60%,54%,4%,-9%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,60,43,67,104,108,210,301,198,116,115,116,61
Inventory Days,7,2,31,106,21,9,15,5,40,95,54,74
Days Payable,50,1,78,153,78,100,122,144,116,199,134,122
Cash Conversion Cycle,17,43,21,58,51,120,193,59,40,11,36,14
Working Capital Days,14,15,31,70,65,159,325,92,44,30,41,60
ROCE %,14%,12%,10%,8%,-2%,-16%,-11%,2%,14%,15%,14%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.89%,74.89%,74.89%,74.89%,74.89%,74.89%,74.89%,73.70%,73.70%,72.57%,72.42%,72.17%
FIIs +,0.00%,0.04%,0.01%,0.02%,0.17%,0.60%,0.20%,1.41%,1.71%,2.42%,2.61%,2.86%
DIIs +,0.00%,0.02%,0.05%,0.06%,0.04%,0.28%,0.51%,1.39%,1.48%,1.56%,1.72%,1.46%
Public +,25.10%,25.05%,25.03%,25.03%,24.90%,24.23%,24.40%,23.49%,23.11%,23.45%,23.23%,23.52%
No. of Shareholders,"15,768","21,484","25,344","28,470","27,800","35,341","37,294","36,964","40,121","40,718","37,048","35,481"

--- CAGR BOXES ---




