--- ABOUT ---
"Pennar Industries Limited is a multi-location, multi-product company manufacturing precision engineering products, Pre-Engineered Building Systems and Hydraulics and Warehousing solutions. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,171",161,280,15.6

Book Value,Dividend Yield,ROCE,ROE
86.2,0.00,15.3,12.8

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,668,749,814,745,823,733,748,840,906,846,907,943,925
Expenses +,600,687,744,669,758,662,672,768,814,760,825,860,820
Operating Profit,68,62,70,76,65,72,75,72,92,86,81,83,105
OPM %,10%,8%,9%,10%,8%,10%,10%,9%,10%,10%,9%,9%,11%
Other Income +,2,12,6,6,16,7,6,16,7,8,13,16,9
Interest,23,28,30,31,26,27,28,31,34,35,34,34,34
Depreciation,17,16,17,18,16,17,17,17,18,19,19,22,25
Profit before tax,31,29,30,33,39,35,36,40,48,40,41,43,55
Tax %,22%,26%,25%,23%,26%,25%,25%,23%,24%,20%,21%,22%,26%
Net Profit +,24,22,22,25,29,26,27,30,36,32,32,34,41
EPS in Rs,1.73,1.62,1.67,1.88,2.12,1.96,1.99,2.26,2.64,2.37,2.39,2.49,3.04
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Assets,931,"1,425","1,484","1,512","1,744","1,853","1,893","2,141","2,318","2,640","2,953","3,551"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,30,205,-19,-2,174,191,-43,195,244,225,256,202
Cash from Investing Activity +,-30,-268,41,-39,-204,-72,-6,-98,-26,-256,-104,-349
Cash from Financing Activity +,-4,115,-21,16,13,-95,43,-92,-113,-22,-100,211
Net Cash Flow,-3,51,1,-26,-18,24,-5,4,105,-53,52,64
Free Cash Flow,0,47,-72,-103,-52,99,-95,138,173,-22,130,-126
CFO/OP,36%,149%,12%,14%,120%,124%,-43%,120%,116%,95%,95%,68%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,94,103,82,83,79,69,102,68,46,58,66,74
Inventory Days,88,116,157,147,122,128,193,167,159,155,178,176
Days Payable,85,196,173,125,125,139,176,142,118,149,167,157
Cash Conversion Cycle,98,24,66,104,76,57,120,94,86,64,77,93
Working Capital Days,52,8,23,46,19,3,23,2,-9,-11,4,-1
ROCE %,17%,18%,16%,21%,17%,13%,5%,10%,13%,16%,16%,15%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,39.75%,39.75%,39.75%,39.62%,39.63%,39.67%,39.67%,39.67%,39.67%,39.67%,39.67%,39.67%
FIIs +,4.25%,4.69%,4.31%,4.62%,4.86%,4.81%,4.40%,3.81%,6.23%,6.74%,5.02%,4.05%
DIIs +,0.00%,0.10%,0.35%,0.27%,0.32%,1.48%,1.59%,1.69%,1.74%,1.98%,2.18%,5.28%
Public +,56.01%,55.47%,55.59%,55.48%,55.18%,54.04%,54.34%,54.84%,52.37%,51.61%,53.14%,51.01%
No. of Shareholders,"64,184","83,318","87,165","93,940","93,684","85,000","86,446","87,736","81,732","82,409","84,398","81,021"

--- CAGR BOXES ---




