--- ABOUT ---
Sunteck Realty Limited is a Mumbai-based real estate developer focused on developing premium residential and commercial properties across Mumbai Metropolitan Region (MMR). [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,789",326,473,23.4

Book Value,Dividend Yield,ROCE,ROE
246,0.46,7.54,5.95

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,49,71,25,42,427,316,169,162,206,188,252,344,339
Expenses +,60,79,39,57,274,285,132,113,137,141,175,263,242
Operating Profit,-11,-8,-14,-15,153,31,37,48,69,48,78,81,97
OPM %,-22%,-12%,-57%,-35%,36%,10%,22%,30%,33%,25%,31%,24%,28%
Other Income +,8,18,12,19,8,12,13,13,13,13,10,12,10
Interest,29,17,16,17,18,10,10,9,12,15,19,12,20
Depreciation,3,2,2,2,3,3,4,3,3,3,4,4,4
Profit before tax,-34,-9,-20,-15,140,30,37,49,67,43,65,78,83
Tax %,-18%,-29%,-31%,-36%,28%,24%,6%,14%,25%,22%,24%,27%,24%
Net Profit +,-28,-7,-14,-10,101,23,35,43,50,33,49,57,63
EPS in Rs,-1.91,-0.46,-0.95,-0.66,6.92,1.56,2.36,2.90,3.44,2.28,3.34,3.97,4.34
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,30,369,322,220,261,271,258,235,241,230,235,73
Other Assets +,"4,117","3,756","3,285","3,365","3,593","3,846","3,727","5,134","6,766","7,179","7,556","9,201"
Total Assets,"4,220","4,173","3,679","3,656","3,926","4,173","4,048","5,498","7,258","7,918","8,322","9,913"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-85,-128,243,-169,-8,-78,251,-30,283,111,190,-432
Cash from Investing Activity +,-158,-76,88,18,72,-18,50,18,-37,249,-37,-174
Cash from Financing Activity +,335,168,-337,140,-22,88,-297,46,-261,-353,-103,538
Net Cash Flow,91,-37,-6,-10,42,-8,4,34,-16,7,50,-68
Free Cash Flow,-87,-128,254,-169,-12,-94,235,-49,265,48,157,-585
CFO/OP,-24%,-295%,89%,-9%,30%,-21%,200%,-16%,452%,105%,132%,-121%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,253,238,62,119,158,241,198,192,151,189,50,37
Inventory Days,,,,,,,"7,192",,,,"15,209","5,236"
Days Payable,,,,,,,503,,,,682,183
Cash Conversion Cycle,253,238,62,119,158,241,"6,888",192,151,189,"14,577","5,090"
Working Capital Days,"1,574","1,730",527,959,"1,060","1,720","1,655","1,851","2,417","1,467",948,"1,259"
ROCE %,8%,1%,12%,12%,12%,5%,4%,3%,3%,5%,6%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,67.22%,67.22%,63.24%,63.24%,63.24%,63.25%,63.25%,63.28%,63.30%,63.30%,63.30%,63.14%
FIIs +,17.47%,16.67%,20.28%,18.34%,18.52%,19.41%,19.76%,19.35%,19.40%,19.36%,19.70%,20.58%
DIIs +,5.97%,6.99%,7.24%,9.10%,9.29%,8.61%,8.25%,8.22%,7.48%,6.41%,5.99%,5.61%
Public +,9.32%,9.12%,9.23%,9.30%,8.94%,8.74%,8.74%,9.14%,9.83%,10.93%,11.02%,10.64%
No. of Shareholders,"34,922","34,842","39,386","48,100","49,042","53,054","56,263","58,664","62,200","62,635","60,707","56,492"

--- CAGR BOXES ---




