--- ABOUT ---
"Pearl Global Industries Ltd. incorporated in 1987. [1] Pearl Global Industries Limited (PGIL) is a garment exporter, manufacturing from multiple sourcing regions within India and countries within South Asia. The product range includes knits, woven, and bottoms across men, women, and kids' wear segments. [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"8,283","1,794","1,993 / 1,178",29.7

Book Value,Dividend Yield,ROCE,ROE
316,0.81,19.2,21.3

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,730,894,961,704,877,"1,053","1,202","1,023","1,229","1,228","1,313","1,170","1,314"
Expenses +,667,811,883,639,796,954,"1,105",931,"1,112","1,116","1,192","1,074","1,179"
Operating Profit,63,83,77,65,81,98,97,91,117,112,121,96,134
OPM %,9%,9%,8%,9%,9%,9%,8%,9%,10%,9%,9%,8%,10%
Other Income +,23,7,7,3,14,15,9,6,8,11,8,7,10
Interest,16,20,24,17,22,23,25,24,27,27,27,22,26
Depreciation,14,14,16,16,19,17,18,19,21,20,22,22,23
Profit before tax,56,58,46,35,54,73,63,54,78,76,79,59,95
Tax %,5%,18%,14%,2%,10%,15%,11%,10%,16%,14%,9%,12%,15%
Net Profit +,53,47,39,34,49,62,56,48,65,66,72,52,81
EPS in Rs,11.99,11.10,9.16,8.20,11.78,14.99,12.75,12.25,14.86,14.76,15.95,11.56,18.04
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Assets,734,825,916,937,"1,100","1,252","1,296","1,781","1,781","1,986","2,595","3,245"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,32,25,15,33,75,64,95,-92,365,352,176,398
Cash from Investing Activity +,-55,-22,-49,-58,-59,-85,-26,-40,-26,-128,-104,-158
Cash from Financing Activity +,2,24,11,31,-14,15,-62,153,-200,-152,101,-46
Net Cash Flow,-20,27,-23,6,2,-6,7,22,139,72,174,194
Free Cash Flow,2,5,-49,8,4,-32,64,-142,325,229,81,208
CFO/OP,78%,51%,28%,81%,102%,97%,147%,-53%,141%,115%,50%,94%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,43,50,38,35,46,48,59,49,24,28,26,30
Inventory Days,119,80,93,93,99,119,133,131,115,108,108,122
Days Payable,113,82,51,48,76,82,117,106,88,105,86,97
Cash Conversion Cycle,49,48,80,79,69,85,76,74,52,32,49,55
Working Capital Days,5,6,5,5,16,17,29,25,5,3,6,6
ROCE %,6%,12%,13%,10%,14%,10%,5%,12%,19%,21%,22%,19%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,66.58%,66.58%,66.23%,66.19%,66.17%,62.91%,62.82%,62.81%,62.78%,62.75%,61.24%,61.16%
FIIs +,5.03%,5.30%,5.25%,5.45%,5.39%,4.57%,5.20%,7.39%,6.80%,6.50%,6.27%,6.48%
DIIs +,1.05%,0.50%,0.43%,0.49%,0.61%,9.31%,11.24%,11.56%,12.77%,14.02%,16.77%,18.80%
Public +,27.32%,27.61%,28.09%,27.87%,27.84%,23.20%,20.75%,18.24%,17.65%,16.73%,15.73%,13.56%
No. of Shareholders,"13,839","14,776","17,071","16,314","19,284","21,301","23,739","24,549","25,755","26,819","29,013","30,110"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,14%
5 Years:,28%
3 Years:,17%
TTM:,12%

Compounded Profit Growth
10 Years:,23%
5 Years:,102%
3 Years:,26%
TTM:,17%

Stock Price CAGR
10 Years:,33%
5 Years:,74%
3 Years:,90%
1 Year:,20%

Return on Equity
10 Years:,16%
5 Years:,21%
3 Years:,23%
Last Year:,21%

