Net Cash Flow,-271,-86,315,-312,-19,42,80,-3,166,-198,-90,-27
Free Cash Flow,-201,-61,271,-456,-369,"-2,594","1,706",-2,754,-353,-362,-605
CFO/OP,"-53,291%",77%,-287%,"-1,973%",-186%,"1,943%","-3,748%",0%,-873%,221%,246%,285%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,46,24,16,8,5,28,10,12,42,"42,537","37,136","6,223"
Inventory Days,5,13,78,41,4,3,1,1,0,164,,0
Days Payable,53,29,23,25,15,10,13,18,37,"153,948",,
Cash Conversion Cycle,-1,7,71,23,-6,22,-2,-5,5,"-111,246","37,136","6,223"
Working Capital Days,5,14,3,16,10,6,-10,-23,-28,"-21,522","-53,664","-61,910"
ROCE %,6%,-8%,-5%,4%,11%,-3%,-1%,19%,23%,9%,8%,9%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,89.93%,89.93%,89.93%,89.93%,89.93%,89.93%,89.93%,89.93%,89.93%,89.93%,89.93%,89.93%
FIIs +,0.02%,0.02%,0.00%,0.15%,0.02%,0.09%,0.11%,0.16%,0.11%,0.09%,0.02%,0.13%
DIIs +,2.56%,2.52%,2.43%,2.70%,2.66%,2.15%,1.86%,1.87%,1.87%,1.84%,1.77%,1.77%
Public +,7.48%,7.54%,7.64%,7.23%,7.39%,7.84%,8.10%,8.04%,8.09%,8.13%,8.29%,8.18%
No. of Shareholders,"1,84,350","2,63,645","3,02,066","3,48,800","3,42,548","3,79,581","3,78,682","3,78,376","3,99,746","3,84,099","3,76,773","3,65,864"

--- CAGR BOXES ---




