--- ABOUT ---
"Unichem Laboratories Ltd is involved in pharmaceuticals in Generics, APIs and Contract Manufacturing (CMO) areas. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,128",444,658 / 278,40.0

Book Value,Dividend Yield,ROCE,ROE
386,0.00,3.99,3.03

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,402,423,416,466,432,483,507,533,587,527,579,521,575
Expenses +,386,395,407,435,406,443,452,448,503,504,513,476,527
Operating Profit,16,28,9,31,25,40,55,86,84,22,66,45,48
OPM %,4%,7%,2%,7%,6%,8%,11%,16%,14%,4%,11%,9%,8%
Other Income +,-28,9,6,79,-119,4,9,14,9,7,-37,287,11
Interest,6,6,7,6,5,4,5,7,5,7,8,7,9
Depreciation,30,29,29,32,27,32,32,31,30,32,31,31,31
Profit before tax,-47,2,-22,73,-126,8,27,62,58,-9,-11,293,19
Tax %,-6%,132%,12%,-0%,3%,74%,9%,6%,8%,16%,10%,10%,42%
Net Profit +,-44,-1,-24,73,-129,2,25,58,53,-10,-12,264,11
EPS in Rs,-6.29,-0.10,-3.48,10.40,-18.37,0.29,3.50,8.22,7.52,-1.49,-1.69,37.54,1.55
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Assets,"1,153","1,274","1,521","3,190","3,142","3,145","3,112","3,319","3,193","3,275","3,569","3,737"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,78,112,68,-112,-328,20,33,-260,-85,14,-7,4
Cash from Investing Activity +,-52,-85,-132,"1,648",-286,-36,-66,100,241,63,-242,192
Cash from Financing Activity +,-51,-33,59,-881,-2,-62,-121,191,-81,-106,184,2
Net Cash Flow,-25,-7,-4,655,-616,-78,-154,32,75,-29,-65,198
Free Cash Flow,4,-28,-79,-271,-519,-360,-254,-386,-123,0,-142,163
CFO/OP,95%,87%,-237%,89%,424%,-49%,52%,-350%,160%,23%,4%,6%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,58,60,165,124,135,129,74,142,160,131,135,137
Inventory Days,171,184,397,278,278,374,518,527,414,365,418,349
Days Payable,114,131,297,230,182,236,202,161,193,174,170,128
Cash Conversion Cycle,116,113,265,172,231,267,390,508,382,322,382,358
Working Capital Days,88,90,174,133,165,154,163,207,207,173,159,169
ROCE %,9%,15%,9%,128%,-2%,-2%,2%,1%,-5%,-0%,6%,4%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,50.94%,70.21%,70.22%,70.22%,70.22%,70.22%,70.22%,70.22%,70.22%,70.22%,70.22%,70.22%
FIIs +,1.62%,0.83%,0.84%,0.90%,0.89%,0.94%,1.05%,0.98%,0.98%,0.99%,0.99%,1.00%
DIIs +,9.65%,10.00%,10.46%,11.26%,11.57%,11.65%,11.63%,11.32%,10.92%,10.74%,10.73%,10.63%
Public +,37.80%,18.95%,18.47%,17.63%,17.32%,17.17%,17.11%,17.47%,17.88%,18.04%,18.05%,18.14%
No. of Shareholders,"26,642","21,584","20,877","21,171","20,621","20,374","21,472","21,621","23,010","23,577","23,267","23,386"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,5%
5 Years:,12%
3 Years:,18%
TTM:,4%

Compounded Profit Growth
10 Years:,-3%
5 Years:,24%
3 Years:,35%
TTM:,-43%

Stock Price CAGR
10 Years:,5%
5 Years:,7%
3 Years:,6%
1 Year:,-24%

Return on Equity
10 Years:,11%
5 Years:,0%
3 Years:,2%
Last Year:,3%

