--- ABOUT ---
"Incorporated in 1994, Balaji Telefilms Ltd is in the business of production of TV content, Films, event business, B2C and B2B digital content business and operates a SVOD, OTT platform, etc. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,086",89.1,141 / 69.5,

Book Value,Dividend Yield,ROCE,ROE
51.2,0.00,-9.54,-7.66

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,145,152,200,138,135,149,144,93,66,73,49,42,48
Expenses +,133,131,181,134,133,145,133,104,85,83,56,73,65
Operating Profit,11,21,18,4,2,4,12,-11,-19,-10,-7,-32,-17
OPM %,8%,14%,9%,3%,2%,3%,8%,-12%,-29%,-13%,-14%,-76%,-36%
Other Income +,9,1,4,1,1,1,2,1,10,4,3,2,1
Interest,3,3,3,2,2,2,1,0,0,0,1,0,1
Depreciation,2,2,2,2,2,2,2,2,2,2,2,2,2
Profit before tax,15,17,17,1,-1,2,11,-12,-11,-8,-7,-32,-18
Tax %,50%,37%,31%,123%,86%,210%,57%,-3%,-976%,-24%,-24%,-22%,-22%
Net Profit +,8,11,12,-0,-3,-2,5,-12,94,-6,-5,-25,-14
EPS in Rs,0.69,1.04,1.17,-0.01,-0.25,-0.07,0.56,-1.16,7.85,-0.48,-0.40,-2.04,-1.15
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
3 Years:,-29%
TTM:,-53%

Compounded Profit Growth
10 Years:,%
5 Years:,10%
3 Years:,-2%
TTM:,-157%

Stock Price CAGR
10 Years:,-2%
5 Years:,6%
3 Years:,28%
1 Year:,3%

Return on Equity
10 Years:,-8%
5 Years:,-5%
3 Years:,4%
Last Year:,-8%

