--- ABOUT ---
"Shakti Pumps (India) Ltd is primarily engaged in manufacturing of pumps and motors of various kinds. It also offers advanced water pumping solutions to a wide range of applications such as irrigation, horticulture, domestic water supply, commercial and industrial applications. Its brand ""Shakti"" is well received in the domestic and international markets. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"6,800",551,984,26.4

Book Value,Dividend Yield,ROCE,ROE
138,0.18,23.7,18.0

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,183,113,153,496,609,568,635,649,665,622,666,551,858
Expenses +,172,105,138,425,479,432,486,494,501,479,530,492,775
Operating Profit,11,8,15,71,131,136,149,154,164,144,136,59,83
OPM %,6%,7%,10%,14%,21%,24%,23%,24%,25%,23%,20%,11%,10%
Other Income +,1,1,1,1,1,3,6,4,4,2,6,8,10
Interest,4,3,4,5,8,8,11,12,13,10,13,18,18
Depreciation,4,5,5,5,5,5,5,5,5,6,7,7,9
Profit before tax,3,1,7,63,119,126,138,142,150,130,122,42,66
Tax %,24%,-41%,21%,28%,25%,26%,27%,26%,27%,25%,25%,24%,42%
Net Profit +,2,1,6,45,90,93,101,104,110,97,91,32,38
EPS in Rs,0.20,0.09,0.53,4.10,7.46,7.71,8.44,8.66,9.17,8.06,7.35,2.57,3.11
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,56.22%,56.22%,56.22%,51.57%,51.57%,51.57%,51.57%,51.61%,51.61%,50.31%,50.34%,50.36%
FIIs +,0.39%,0.64%,0.49%,0.77%,2.32%,3.36%,3.16%,5.16%,5.06%,5.60%,5.34%,4.83%
DIIs +,0.15%,0.22%,0.31%,8.68%,6.85%,6.79%,5.27%,4.33%,4.84%,6.71%,6.30%,4.97%
Public +,43.23%,42.93%,43.00%,38.96%,39.25%,38.27%,39.99%,38.91%,38.49%,37.37%,38.01%,39.84%
No. of Shareholders,"45,541","45,279","47,502","52,943","70,190","96,955","1,53,361","1,98,924","2,34,697","2,39,674","2,40,021","2,47,997"

--- CAGR BOXES ---




