--- ABOUT ---
Indoco Remedies (Indoco) is a Mumbai-based pharmaceutical company that focuses on formulations with a presence in contract manufacturing and research. The Company is engaged in the manufacturing and marketing of pharmaceutical Formulations (Finished Dosage Forms) and Active Pharmaceutical Ingredients (APIs). [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,169",235,350 / 162,

Book Value,Dividend Yield,ROCE,ROE
102,0.09,0.93,-9.42

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,428,426,482,459,450,431,433,411,390,440,485,445,476
Expenses +,363,365,410,397,401,384,392,399,391,422,442,414,426
Operating Profit,65,61,71,63,49,48,40,12,-1,18,43,32,50
OPM %,15%,14%,15%,14%,11%,11%,9%,3%,-0%,4%,9%,7%,10%
Other Income +,0,0,4,-6,22,1,2,2,2,2,0,-5,4
Interest,9,8,8,10,12,14,18,16,18,26,25,26,46
Depreciation,18,20,21,24,26,28,29,29,29,30,32,32,32
Profit before tax,39,34,46,23,33,7,-5,-31,-46,-37,-14,-31,-25
Tax %,34%,29%,24%,31%,33%,74%,107%,-8%,-9%,-1%,-32%,-6%,-5%
Net Profit +,26,24,35,16,22,2,-10,-28,-41,-36,-9,-29,-24
EPS in Rs,2.80,2.65,3.81,1.77,2.46,0.28,-1.04,-2.86,-4.38,-3.88,-0.86,-3.23,-2.34
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Other Assets +,443,496,666,613,605,631,677,809,864,"1,057","1,111","1,309"
Total Assets,846,941,"1,197","1,238","1,258","1,272","1,315","1,486","1,658","2,145","2,430","2,593"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,109,112,89,123,132,123,82,174,179,155,95,192
Cash from Investing Activity +,-88,-111,-171,-135,-104,-56,-67,-121,-208,-432,-339,-102
Cash from Financing Activity +,-20,-2,132,-39,-16,-64,-30,-44,23,280,241,-77
Net Cash Flow,1,-0,50,-51,12,3,-14,8,-7,4,-3,14
Free Cash Flow,20,15,-100,-15,39,64,6,49,-27,-269,-257,91
CFO/OP,81%,82%,72%,98%,177%,103%,45%,66%,84%,75%,112%,140%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,66,69,74,73,74,69,69,70,77,82,77,97
Inventory Days,181,174,189,203,209,230,245,248,228,230,307,273
Days Payable,146,137,166,157,195,183,117,107,86,100,152,208
Cash Conversion Cycle,102,105,97,119,88,116,197,212,219,212,232,162
Working Capital Days,46,48,41,38,21,22,59,78,82,62,39,21
ROCE %,21%,17%,12%,7%,1%,6%,16%,23%,17%,10%,-0%,1%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,58.73%,58.75%,58.75%,58.72%,58.76%,58.76%,58.80%,58.90%,58.90%,58.90%,58.90%,58.86%
FIIs +,1.58%,1.59%,1.69%,1.92%,1.48%,1.70%,1.25%,1.24%,1.22%,1.25%,1.10%,0.94%
DIIs +,17.93%,17.79%,19.56%,19.41%,18.67%,18.25%,18.91%,18.75%,18.96%,18.16%,18.15%,18.15%
Public +,21.75%,21.87%,20.00%,19.92%,21.07%,21.27%,21.02%,21.02%,20.82%,21.60%,21.76%,21.90%
Others +,0.00%,0.00%,0.00%,0.03%,0.03%,0.03%,0.03%,0.09%,0.09%,0.09%,0.09%,0.14%
No. of Shareholders,"35,431","36,588","32,600","33,201","34,511","34,416","34,676","34,497","33,129","33,319","32,659","32,276"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,6%
5 Years:,8%
3 Years:,3%
TTM:,11%

Compounded Profit Growth
10 Years:,%
5 Years:,%
3 Years:,%
TTM:,-23%

Stock Price CAGR
10 Years:,-1%
5 Years:,-11%
3 Years:,-10%
1 Year:,-18%

Return on Equity
10 Years:,5%
5 Years:,5%
3 Years:,-2%
Last Year:,-9%

