--- ABOUT ---
"Incorporated in 1987, 20 Microns Ltd is in the business of Industrial Micronised Minerals and Speciality Chemicals [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
650,184,284 / 130,9.68

Book Value,Dividend Yield,ROCE,ROE
137,0.68,17.4,14.7

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,173,191,200,175,212,231,240,215,227,247,231,215,261
Expenses +,153,164,170,153,186,201,209,188,199,216,199,187,229
Operating Profit,21,26,30,22,27,30,31,26,29,32,32,28,32
OPM %,12%,14%,15%,13%,12%,13%,13%,12%,13%,13%,14%,13%,12%
Other Income +,0,1,0,0,1,2,1,1,-0,1,2,1,2
Interest,4,4,4,4,5,4,4,5,5,5,4,4,4
Depreciation,4,3,3,4,4,4,5,5,5,5,5,5,5
Profit before tax,13,20,22,15,19,24,23,17,19,23,23,20,24
Tax %,29%,25%,28%,25%,29%,26%,27%,23%,20%,26%,26%,25%,28%
Net Profit +,9,15,16,12,14,18,16,13,15,17,17,15,18
EPS in Rs,2.64,4.23,4.54,3.25,3.87,5.06,4.65,3.65,4.31,4.78,4.93,4.24,4.99
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Public +,54.45%,54.33%,54.33%,54.32%,54.21%,53.99%,54.08%,53.97%,53.93%,54.52%,54.63%,54.44%
No. of Shareholders,"22,332","19,768","20,546","22,492","26,057","31,992","35,584","36,457","36,781","38,301","38,916","38,301"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,10%
5 Years:,15%
3 Years:,11%
TTM:,5%

Compounded Profit Growth
10 Years:,20%
5 Years:,24%
3 Years:,17%
TTM:,5%

Stock Price CAGR
10 Years:,20%
5 Years:,24%
3 Years:,26%
1 Year:,-18%

Return on Equity
10 Years:,15%
5 Years:,16%
3 Years:,16%
Last Year:,15%

