--- ABOUT ---
"Incorporated in 1965, Transpek Industry Ltd manufactures and exports a range of chemicals [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
565,"1,012","1,738 / 864",12.4

Book Value,Dividend Yield,ROCE,ROE
"1,374",1.98,8.31,6.04

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,202.76,162.16,120.94,148.32,148.21,151.86,162.70,170.04,165.26,154.23,160.27,158.48,148.22
Expenses +,162.62,139.65,107.58,120.64,129.44,135.84,140.18,146.10,133.05,130.18,133.59,133.55,130.49
Operating Profit,40.14,22.51,13.36,27.68,18.77,16.02,22.52,23.94,32.21,24.05,26.68,24.93,17.73
OPM %,19.80%,13.88%,11.05%,18.66%,12.66%,10.55%,13.84%,14.08%,19.49%,15.59%,16.65%,15.73%,11.96%
Other Income +,5.29,11.67,4.07,4.63,4.79,10.98,5.09,4.89,7.74,11.66,5.03,3.54,4.27
Interest,5.79,4.15,3.04,3.69,3.49,3.01,2.82,3.12,2.79,2.46,2.41,1.67,1.52
Depreciation,8.49,8.78,8.83,8.66,11.33,12.32,12.89,12.13,12.64,12.32,12.34,12.34,11.64
Profit before tax,31.15,21.25,5.56,19.96,8.74,11.67,11.90,13.58,24.52,20.93,16.96,14.46,8.84
Tax %,28.19%,25.41%,46.22%,29.46%,35.47%,20.31%,19.66%,21.58%,21.49%,25.56%,25.53%,25.03%,25.45%
Net Profit +,22.37,15.85,2.99,14.08,5.64,9.29,9.55,10.65,19.25,15.58,12.64,10.85,6.58
EPS in Rs,40.05,28.38,5.35,25.21,10.10,16.63,17.10,19.07,34.46,27.89,22.63,19.42,11.78
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Financing Activity +,-33,-27,-17,96,-83,-77,-3,9,-94,-64,-56,
Net Cash Flow,-0,1,-1,0,-0,0,15,-14,4,3,48,
Free Cash Flow,24,27,10,-112,80,74,20,9,66,60,116,
CFO/OP,52%,103%,106%,38%,126%,114%,81%,70%,97%,133%,140%,

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,103,59,78,94,57,58,82,60,52,58,58,88
Inventory Days,68,111,91,87,68,70,82,77,54,82,74,63
Days Payable,114,60,83,103,72,73,81,65,45,58,70,87
Cash Conversion Cycle,57,110,85,78,54,54,83,72,61,81,61,64
Working Capital Days,11,22,10,-8,11,60,27,17,32,44,44,52
ROCE %,22%,28%,23%,13%,27%,24%,7%,18%,20%,9%,10%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,57.47%,57.47%,57.47%,57.47%,57.47%,57.47%,57.47%,57.47%,57.47%,57.47%,57.47%,57.47%
FIIs +,1.85%,1.86%,0.95%,0.05%,0.05%,0.05%,0.03%,0.03%,0.04%,0.03%,0.03%,0.02%
DIIs +,1.79%,1.79%,1.79%,1.79%,1.79%,1.86%,1.86%,1.86%,1.83%,1.64%,1.64%,1.60%
Public +,38.89%,38.88%,39.78%,40.69%,40.69%,40.62%,40.64%,40.63%,40.65%,40.86%,40.86%,40.92%
No. of Shareholders,"12,935","13,308","13,411","14,669","14,389","14,202","13,892","13,599","13,270","13,460","13,359","13,243"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,8%
5 Years:,13%
3 Years:,-9%
TTM:,-4%

Compounded Profit Growth
10 Years:,7%
5 Years:,15%
3 Years:,-19%
TTM:,-17%

Stock Price CAGR
10 Years:,10%
5 Years:,-9%
3 Years:,-22%
1 Year:,-41%

Return on Equity
10 Years:,12%
5 Years:,10%
3 Years:,7%
Last Year:,6%

