Free Cash Flow,31,84,27,59,35,22,83,72,5,122,-180,-357
CFO/OP,-133%,"-1,981%",70%,113%,102%,120%,75%,84%,95%,244%,342%,-60%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,25,16,28,23,21,15,26,23,24,21,17,7
Inventory Days,46,52,50,68,42,44,60,61,49,46,34,132
Days Payable,82,67,70,64,35,29,32,27,27,38,26,22
Cash Conversion Cycle,-11,2,8,27,28,29,55,57,46,29,26,116
Working Capital Days,-41,-33,5,2,4,1,14,28,26,25,-6,-19
ROCE %,-8%,-4%,16%,21%,19%,18%,28%,34%,15%,9%,7%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,34.54%,34.54%,34.54%,34.54%,34.54%,34.54%,34.54%,34.54%,34.54%,34.54%,34.54%,34.54%
FIIs +,7.94%,7.74%,7.10%,6.14%,6.18%,5.85%,5.35%,5.56%,7.53%,8.76%,9.48%,10.78%
DIIs +,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.03%,0.00%,0.00%,0.00%
Public +,57.46%,57.69%,58.33%,59.27%,59.24%,59.58%,60.08%,59.86%,57.89%,56.68%,55.96%,54.66%
No. of Shareholders,"1,31,121","1,32,289","1,30,928","1,29,345","1,29,511","1,37,342","1,37,648","1,38,316","1,31,174","1,05,909","1,00,511","98,207"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,8%
5 Years:,5%
3 Years:,-12%
TTM:,-20%

Compounded Profit Growth
10 Years:,18%
5 Years:,-4%
3 Years:,0%
TTM:,104%

Stock Price CAGR
10 Years:,16%
5 Years:,-3%
3 Years:,4%
1 Year:,0%

Return on Equity
10 Years:,12%
5 Years:,11%
3 Years:,7%
Last Year:,10%

