--- ABOUT ---
"Incorporated in 1913, Peria Karamalai Tea & Produce Co Ltd deals in production and distribution of Tea, generation and distribution of power and investment in financial instruments [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
236,763,998 / 567,281

Book Value,Dividend Yield,ROCE,ROE
618,0.13,1.50,0.45

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Sales +,13.16,13.45,11.44,10.87,11.44,8.23,17.94,13.64,11.73,11.10,13.21,17.79,11.60
Expenses +,9.36,7.74,7.91,10.92,13.48,9.30,16.00,12.68,12.31,7.04,13.86,15.80,11.01
Operating Profit,3.80,5.71,3.53,-0.05,-2.04,-1.07,1.94,0.96,-0.58,4.06,-0.65,1.99,0.59
OPM %,28.88%,42.45%,30.86%,-0.46%,-17.83%,-13.00%,10.81%,7.04%,-4.94%,36.58%,-4.92%,11.19%,5.09%
Other Income +,0.10,0.03,0.67,0.10,0.34,0.13,0.04,0.20,0.28,0.15,0.54,0.21,5.21
Interest,0.66,0.72,0.82,0.89,0.90,0.55,0.41,0.42,0.59,0.52,0.53,0.53,0.57
Depreciation,0.82,0.96,0.75,1.06,1.00,1.15,0.95,0.70,0.29,1.34,0.70,0.70,0.64
Profit before tax,2.42,4.06,2.63,-1.90,-3.60,-2.64,0.62,0.04,-1.18,2.35,-1.34,0.97,4.59
Tax %,37.60%,-0.49%,27.76%,16.32%,-9.17%,3.03%,-9.68%,0.00%,15.25%,17.02%,-15.67%,9.28%,19.61%
Net Profit +,1.51,4.08,1.90,-2.21,-3.27,-2.71,0.68,0.03,-1.36,1.96,-1.13,0.88,3.69
EPS in Rs,4.88,13.18,6.14,-7.14,-10.56,-8.75,2.20,0.10,-4.39,6.33,-3.65,2.84,11.92
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Promoters +,61.18%,61.71%,62.25%,62.50%,62.50%,62.72%,63.78%,64.19%,64.19%,64.78%,65.70%,66.33%
DIIs +,3.71%,3.67%,3.67%,3.67%,3.67%,3.67%,3.41%,3.41%,3.41%,3.41%,3.41%,3.41%
Government +,0.60%,0.60%,0.60%,0.60%,0.60%,0.60%,0.60%,0.60%,0.60%,0.60%,0.60%,0.60%
Public +,34.51%,34.02%,33.48%,33.23%,33.23%,33.02%,32.21%,31.80%,31.80%,31.21%,30.29%,29.66%
No. of Shareholders,"3,569","3,509","3,432","3,443","3,568","3,511","3,544","3,433","3,716","3,512","3,309","3,188"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,4%
5 Years:,2%
3 Years:,-10%
TTM:,4%

Compounded Profit Growth
10 Years:,-3%
5 Years:,-22%
3 Years:,-58%
TTM:,124%

Stock Price CAGR
10 Years:,17%
5 Years:,20%
3 Years:,42%
1 Year:,1%

Return on Equity
10 Years:,1%
5 Years:,1%
3 Years:,0%
Last Year:,0%

