--- ABOUT ---
"Incorporated in 1954, Liberty Shoes manufactures and trades footwear, accessories and lifestyle products through its retail, ecommerce and  wholesale network [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
441,259,420 / 210,65.5

Book Value,Dividend Yield,ROCE,ROE
95.2,0.00,8.81,4.23

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2005,Jun 2005,Sep 2005,Dec 2005,Mar 2006,Jun 2006,Sep 2006,Dec 2006,Mar 2007
Sales +,45.19,48.74,49.18,50.18,58.88,46.34,44.78,62.64,66.36
Expenses +,38.57,41.15,41.15,42.03,50.63,40.24,38.57,53.43,57.59
Operating Profit,6.62,7.59,8.03,8.15,8.25,6.10,6.21,9.21,8.77
OPM %,14.65%,15.57%,16.33%,16.24%,14.01%,13.16%,13.87%,14.70%,13.22%
Other Income +,0.15,0.21,0.20,0.43,0.26,0.77,0.52,0.13,0.00
Interest,1.45,1.05,1.00,0.96,1.10,1.61,1.74,2.01,2.71
Depreciation,1.11,0.93,1.02,1.10,1.13,1.07,1.16,1.24,1.61
Profit before tax,4.21,5.82,6.21,6.52,6.28,4.19,3.83,6.09,4.45
Tax %,27.32%,19.93%,24.64%,23.62%,20.70%,14.32%,9.66%,24.30%,18.65%
Net Profit +,3.06,4.56,4.62,4.98,4.88,3.49,3.36,4.61,3.52
EPS in Rs,,,,,2.85,2.03,1.99,2.71,2.07
Raw PDF,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Total Assets,196,298,311,308,280,329,332,352,369,406,391,426

--- CASH FLOW ---
,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Cash from Operating Activity +,27,45,14,30,16,8,21,30,12,35,39,21
Cash from Investing Activity +,-15,-49,-13,-5,-3,-16,-9,-18,-8,-17,-16,-8
Cash from Financing Activity +,-12,6,-1,-25,-14,7,-20,-10,-11,-19,-22,-12
Net Cash Flow,-0,2,-0,0,-1,-2,-8,2,-8,-1,0,1
Free Cash Flow,12,0,0,24,6,-10,11,20,2,17,22,12
CFO/OP,106%,183%,87%,181%,79%,41%,75%,103%,35%,87%,97%,59%

--- RATIOS ---
,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Debtor Days,88,120,107,107,85,73,73,80,87,80,77,88
Inventory Days,232,313,255,232,225,248,219,236,162,191,243,249
Days Payable,54,158,126,165,98,165,144,150,118,121,127,142
Cash Conversion Cycle,266,275,235,175,211,155,148,166,131,150,193,195
Working Capital Days,191,221,197,175,173,6,7,18,28,28,35,41
ROCE %,,12%,7%,5%,7%,7%,9%,8%,12%,12%,10%,9%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,58.50%,58.50%,58.50%,58.50%,58.50%,58.36%,58.32%,58.32%,58.32%,58.52%,58.46%,59.10%
FIIs +,0.00%,0.15%,0.00%,0.67%,0.64%,0.56%,0.68%,0.73%,0.39%,0.17%,0.18%,0.11%
Public +,41.50%,41.35%,41.50%,40.83%,40.86%,41.08%,41.01%,40.96%,41.29%,41.30%,41.36%,40.79%
No. of Shareholders,"27,575","28,828","27,829","25,183","23,290","21,328","20,693","20,949","21,081","21,561","21,434","21,548"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,8%
5 Years:,7%
3 Years:,1%
TTM:,10%

Compounded Profit Growth
10 Years:,-5%
5 Years:,0%
3 Years:,-21%
TTM:,-39%

Stock Price CAGR
10 Years:,3%
5 Years:,12%
3 Years:,3%
1 Year:,-36%

Return on Equity
10 Years:,5%
5 Years:,8%
3 Years:,8%
Last Year:,4%

