--- ABOUT ---
"PDS Ltd is engaged in trading of garments, investment holding, design, development, marketing, sourcing and distribution of readymade garments of all kinds and other consumer products worldwide. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,791",339,435,42.9

Book Value,Dividend Yield,ROCE,ROE
125,0.97,11.6,6.54

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,742","2,115","2,463","2,580","3,215","2,621","3,306","3,125","3,526","2,999","3,419","3,172","3,519"
Expenses +,"2,609","2,048","2,326","2,505","3,102","2,549","3,163","3,027","3,386","2,949","3,316","3,064","3,399"
Operating Profit,133,67,136,75,114,72,144,98,139,51,103,108,120
OPM %,5%,3%,6%,3%,4%,3%,4%,3%,4%,2%,3%,3%,3%
Other Income +,3,6,9,16,10,20,12,9,10,40,28,5,28
Interest,27,23,24,31,28,33,34,30,29,34,43,36,34
Depreciation,23,22,23,23,26,23,25,27,36,30,33,32,36
Profit before tax,86,28,98,36,70,36,96,51,84,27,56,44,78
Tax %,11%,18%,10%,29%,6%,13%,8%,10%,11%,26%,13%,16%,8%
Net Profit +,77,23,88,26,65,31,89,45,75,20,48,37,72
EPS in Rs,4.32,1.44,4.95,1.11,3.47,1.51,4.80,1.96,2.85,0.92,2.12,1.39,3.47
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,20,44,68,98,79,89,154,319,418,457,503,524
Other Assets +,"1,168","1,183","1,140","1,258","1,723","1,755","1,722","2,609","2,199","2,986","3,533","3,884"
Total Assets,"1,391","1,445","1,437","1,660","2,172","2,344","2,345","3,395","3,109","4,062","4,738","5,266"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-10,121,121,58,213,281,379,407,510,190,-37,781
Cash from Investing Activity +,7,-70,-46,-147,-200,-55,-88,-221,-130,-309,-266,-32
Cash from Financing Activity +,1,-70,-9,66,115,-128,-347,-26,-337,-38,403,-500
Net Cash Flow,-2,-19,66,-23,129,97,-55,160,43,-158,100,249
Free Cash Flow,-28,98,82,-29,77,225,353,363,451,23,-180,718
CFO/OP,-18%,298%,213%,155%,168%,142%,163%,129%,113%,53%,-0%,215%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,67,66,58,58,58,46,53,59,34,59,54,46
Inventory Days,10,5,3,6,9,12,14,15,11,15,18,20
Days Payable,38,36,34,41,49,48,63,77,47,66,55,61
Cash Conversion Cycle,39,36,26,22,18,10,5,-3,-2,7,17,4
Working Capital Days,14,8,2,-2,-18,-22,-18,-18,-16,-14,-2,-11
ROCE %,6%,6%,6%,4%,11%,14%,16%,24%,25%,17%,16%,12%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,66.16%,66.00%,65.84%,65.81%,65.73%,61.69%,61.52%,61.42%,61.41%,61.41%,61.40%,61.37%
FIIs +,2.99%,2.97%,3.42%,3.72%,3.69%,5.23%,5.15%,5.00%,4.43%,3.68%,3.22%,3.32%
DIIs +,0.57%,0.66%,0.64%,0.85%,0.91%,5.30%,5.74%,5.74%,5.92%,5.66%,5.78%,5.77%
Public +,30.16%,30.24%,29.99%,29.49%,29.50%,27.62%,27.44%,27.68%,28.08%,29.10%,29.43%,29.38%
Others +,0.12%,0.13%,0.13%,0.13%,0.18%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%,0.16%
No. of Shareholders,"22,127","24,146","26,780","28,850","28,738","30,787","32,091","30,720","31,159","32,480","31,101","30,098"

--- CAGR BOXES ---




