--- ABOUT ---
GPT Infraprojects Ltd (GPT) is a construction company engaged in executing civil and infrastructure projects. It also manufactures concrete sleepers for railways. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,534",121,141 / 96.0,15.8

Book Value,Dividend Yield,ROCE,ROE
47.7,2.47,21.3,17.3

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,268,236,234,254,295,242,288,278,381,313,279,284,415
Expenses +,244,210,202,224,261,210,257,244,342,276,239,246,355
Operating Profit,24,26,31,30,34,32,31,34,39,37,40,38,59
OPM %,9%,11%,13%,12%,12%,13%,11%,12%,10%,12%,14%,14%,14%
Other Income +,2,4,1,1,1,2,2,2,1,9,3,3,-1
Interest,10,9,8,8,8,8,7,5,6,6,8,9,10
Depreciation,4,4,4,4,4,4,4,4,5,7,5,6,7
Profit before tax,12,17,20,18,24,22,22,27,29,33,29,27,41
Tax %,10%,27%,29%,19%,37%,25%,30%,20%,22%,25%,26%,24%,28%
Net Profit +,10,12,14,15,15,16,15,21,22,25,21,20,30
EPS in Rs,0.89,1.14,1.16,1.28,1.39,1.44,1.40,1.70,1.92,1.86,1.73,1.59,2.52
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Other Assets +,473,502,465,529,539,581,586,584,615,566,736,992
Total Assets,609,620,639,711,701,729,720,719,781,726,941,"1,365"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,40,60,84,46,62,57,22,72,119,113,29,64
Cash from Investing Activity +,10,-10,-39,-26,-8,-3,6,-14,-60,-8,-74,-170
Cash from Financing Activity +,-50,-51,-44,-21,-51,-57,-27,-58,-56,-108,51,98
Net Cash Flow,-0,-2,1,-0,3,-4,1,1,3,-2,6,-8
Free Cash Flow,38,50,37,20,50,51,18,59,62,100,-31,10
CFO/OP,79%,100%,130%,75%,115%,78%,30%,94%,142%,110%,43%,52%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,68,60,58,46,37,58,50,32,18,25,29,36
Inventory Days,453,462,558,628,348,606,425,559,613,900,893,119
Days Payable,720,777,983,"1,036",640,"1,190",616,601,941,"1,150","1,144",241
Cash Conversion Cycle,-200,-254,-366,-361,-255,-526,-141,-10,-311,-225,-222,-86
Working Capital Days,-20,-14,-45,-26,-14,1,44,71,46,55,94,86
ROCE %,11%,14%,15%,14%,12%,13%,14%,14%,14%,22%,22%,21%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,75.00%,75.00%,75.00%,75.00%,75.00%,69.06%,69.05%,69.22%,69.22%,69.22%,69.37%,69.37%
FIIs +,0.06%,0.06%,0.59%,0.74%,0.90%,6.70%,5.64%,3.99%,3.55%,3.18%,2.58%,2.72%
DIIs +,2.28%,1.51%,3.67%,4.51%,4.54%,6.11%,6.85%,7.10%,7.51%,7.56%,7.10%,7.03%
Public +,22.65%,23.44%,20.74%,19.76%,19.55%,18.12%,18.46%,19.69%,19.71%,20.03%,20.96%,20.88%
No. of Shareholders,"11,893","10,316","10,560","12,857","25,039","36,696","36,444","37,362","36,162","36,621","38,344","35,326"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,10%
5 Years:,16%
3 Years:,17%
TTM:,9%

Compounded Profit Growth
10 Years:,24%
5 Years:,37%
3 Years:,46%
TTM:,20%

Stock Price CAGR
10 Years:,15%
5 Years:,42%
3 Years:,55%
1 Year:,-2%

Return on Equity
10 Years:,13%
5 Years:,16%
3 Years:,19%
Last Year:,17%

