--- ABOUT ---
"Alembic Limited is engaged in the businesses of Pharmaceuticals, Real Estate, and Power Assets. The company was started in 1907 as the flagship company of the Alembic Group. In 2010, the company demerged its core pharmaceutical business (formulations) into a wholly-owned subsidiary, Alembic Pharma Ltd and after the demerger, APL became the flagship company of the Alembic Group. With its registered office in Vadodra, Alembic Ltd currently holds a 28.41% stake in Alembic Pharma Ltd and a 19.01% stake in another group entity Paushak Limited. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,311",90.0,126,7.28

Book Value,Dividend Yield,ROCE,ROE
95.2,2.67,6.28,13.3

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,37,37,32,39,49,51,53,58,60,50,56,74,60
Expenses +,24,26,22,28,25,30,33,32,33,30,33,47,40
Operating Profit,13,11,10,12,24,20,20,26,27,20,23,27,20
OPM %,36%,30%,31%,30%,49%,40%,37%,46%,45%,39%,42%,37%,34%
Other Income +,-9,3,48,2,2,2,66,4,3,4,65,2,2
Interest,0,0,0,0,0,0,1,1,1,1,1,1,1
Depreciation,2,2,2,3,1,2,3,3,3,3,3,3,3
Profit before tax,3,12,56,11,24,19,82,27,27,20,85,26,18
Tax %,-55%,14%,8%,9%,12%,10%,6%,5%,12%,10%,10%,13%,48%
Net Profit +,48,44,91,61,72,56,121,65,68,62,128,60,67
EPS in Rs,1.88,1.73,3.53,2.39,2.81,2.17,4.71,2.55,2.67,2.40,5.00,2.34,2.61
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,22,10,52,24,22,7,-2,-18,39,23,86,120
Cash from Investing Activity +,5,-5,-47,-22,68,57,-35,19,7,26,-27,-54
Cash from Financing Activity +,-25,-5,-5,-3,-89,-6,-15,-6,-46,-48,-58,-68
Net Cash Flow,2,-0,-0,-1,1,57,-52,-5,-0,0,1,-1
Free Cash Flow,22,11,38,14,-1,-15,-49,-51,14,-33,36,43
CFO/OP,222%,172%,771%,245%,145%,246%,0%,-63%,112%,39%,109%,154%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,122,76,54,74,40,44,69,71,67,46,49,49
Inventory Days,880,659,438,247,289,411,"2,112","2,885",,"3,694",,249
Days Payable,200,144,128,125,202,151,693,640,,"1,237",,114
Cash Conversion Cycle,801,591,364,195,126,305,"1,488","2,316",67,"2,502",49,184
Working Capital Days,235,172,39,20,13,22,97,223,118,77,57,141
ROCE %,,4%,4%,4%,4%,7%,1%,4%,4%,5%,7%,6%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,70.88%,70.88%,70.88%,70.88%,70.88%,70.88%,70.88%,70.88%,70.88%,70.88%,70.88%,70.88%
FIIs +,0.72%,0.85%,0.89%,1.07%,1.42%,1.97%,1.78%,1.65%,1.50%,1.38%,1.29%,1.25%
DIIs +,3.93%,3.40%,0.04%,0.04%,0.04%,0.08%,0.06%,0.05%,0.05%,0.05%,0.05%,0.05%
Public +,24.46%,24.87%,28.17%,28.02%,27.66%,27.07%,27.27%,27.41%,27.57%,27.68%,27.78%,27.81%
No. of Shareholders,"81,732","82,947","94,012","99,130","98,478","1,02,249","1,07,423","1,06,732","1,07,510","1,06,470","1,04,103","1,02,008"

--- CAGR BOXES ---




