--- ABOUT ---
Business Overview Company is in real estate business (Residential & Commercial) with dominant presence in the Pune and growing presence in Mumbai and Bengaluru. Company markets its projects under two brands: 'Kolte-Patil’ (addressing the mid-income segment) ‘24K’ (addressing the premium luxury segment). [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,350",378,498,

Book Value,Dividend Yield,ROCE,ROE
136,0.00,-0.06,-3.82

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,797,571,198,76,526,341,308,350,719,82,139,265,249
Expenses +,624,481,209,116,548,313,292,324,612,108,176,257,255
Operating Profit,173,90,-11,-40,-21,28,16,26,106,-26,-37,8,-6
OPM %,22%,16%,-6%,-53%,-4%,8%,5%,7%,15%,-32%,-27%,3%,-2%
Other Income +,7,7,7,8,1,12,14,20,6,15,31,17,14
Interest,6,37,9,31,21,19,11,6,6,7,3,11,6
Depreciation,3,3,3,4,4,4,2,3,4,4,4,4,4
Profit before tax,172,58,-17,-67,-45,17,17,36,101,-22,-14,10,-2
Tax %,29%,17%,55%,-6%,-41%,62%,40%,27%,35%,-24%,-21%,59%,640%
Net Profit +,121,48,-26,-63,-26,6,10,26,66,-17,-11,4,-15
EPS in Rs,15.45,6.05,-3.33,-8.27,-3.57,0.82,1.28,3.33,8.59,-1.92,-1.18,0.51,-1.80
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,34,36,143,230,67,335,324,355,198,-111,282,217
Cash from Investing Activity +,0,-137,38,38,16,-69,-155,-115,-59,-134,-241,-474
Cash from Financing Activity +,-53,119,-171,-254,-119,-227,-137,-206,-59,319,-160,278
Net Cash Flow,-19,18,10,13,-36,39,32,34,79,74,-119,21
Free Cash Flow,20,4,135,227,65,255,200,318,179,-153,225,188
CFO/OP,46%,51%,81%,102%,56%,171%,594%,215%,135%,-423%,177%,-490%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,53,71,67,48,45,20,17,8,7,15,13,31
Inventory Days,,,,,,"1,374","2,106","1,341",970,"1,177","1,016","3,673"
Days Payable,,,,,,143,214,136,125,195,153,459
Cash Conversion Cycle,53,71,67,48,45,"1,251","1,910","1,213",851,997,877,"3,245"
Working Capital Days,514,657,350,298,320,201,257,115,102,-17,-77,31
ROCE %,15%,12%,12%,16%,14%,16%,4%,13%,14%,2%,11%,-0%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.45%,74.45%,74.45%,69.45%,69.45%,69.45%,69.45%,69.45%,69.45%,73.81%,73.81%,73.81%
FIIs +,1.54%,2.64%,2.59%,4.77%,4.51%,3.13%,3.05%,4.15%,8.12%,8.77%,8.77%,9.96%
DIIs +,2.51%,3.96%,4.51%,6.02%,4.96%,5.19%,5.96%,5.59%,4.49%,3.70%,3.76%,3.38%
Public +,21.49%,18.95%,18.45%,19.77%,21.09%,22.24%,21.54%,20.81%,17.94%,13.71%,13.65%,12.82%
No. of Shareholders,"42,958","42,339","42,891","44,476","48,392","54,799","55,264","54,497","48,821","45,226","43,356","41,772"

--- CAGR BOXES ---




