--- ABOUT ---
"Incorporated in 1957, Grauer & Weil (India) Ltd manufactures and sells Surface Finishings besides being in Engineering and Mall business [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,464",76.4,111 / 49.7,21.1

Book Value,Dividend Yield,ROCE,ROE
23.9,0.65,21.4,16.2

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,327,200,250,285,333,264,255,275,340,253,291,291,355
Expenses +,297,152,202,230,294,200,212,222,311,201,248,252,296
Operating Profit,30,48,49,55,39,64,43,52,30,53,43,39,59
OPM %,9%,24%,20%,19%,12%,24%,17%,19%,9%,21%,15%,13%,17%
Other Income +,4,6,7,9,8,8,14,12,12,13,11,12,13
Interest,1,0,0,0,3,0,0,1,2,1,0,0,1
Depreciation,5,5,5,5,5,5,6,6,6,6,6,6,6
Profit before tax,29,48,51,58,39,67,51,58,34,58,48,44,65
Tax %,25%,23%,26%,26%,26%,24%,26%,26%,25%,25%,20%,26%,24%
Net Profit +,22,37,37,43,29,51,38,43,26,44,39,32,50
EPS in Rs,0.48,0.81,0.83,0.94,0.64,1.12,0.83,0.95,0.57,0.96,0.85,0.71,1.09
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Net Cash Flow,0,8,23,-14,17,-5,71,12,-21,31,-19,-60
Free Cash Flow,45,69,72,62,-12,62,102,22,95,128,105,100
CFO/OP,83%,114%,120%,94%,63%,110%,132%,72%,98%,107%,105%,98%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,80,70,63,65,68,67,77,62,68,63,64,54
Inventory Days,120,115,118,100,106,126,108,121,83,90,98,112
Days Payable,67,68,82,81,68,95,110,91,77,86,90,99
Cash Conversion Cycle,133,117,99,83,106,99,75,92,75,68,72,67
Working Capital Days,26,50,38,49,56,57,36,49,43,34,32,95
ROCE %,21%,24%,25%,27%,26%,20%,19%,19%,24%,26%,23%,21%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,69.04%,69.04%,69.04%,69.04%,69.04%,69.04%,69.04%,69.03%,69.03%,69.03%,69.03%,69.03%
FIIs +,1.21%,1.21%,1.07%,0.95%,0.91%,0.95%,0.85%,0.86%,0.79%,0.68%,0.59%,0.42%
DIIs +,0.02%,0.02%,0.02%,0.02%,0.02%,0.05%,0.09%,0.10%,0.02%,0.03%,0.02%,0.06%
Public +,29.73%,29.73%,29.87%,29.99%,30.03%,29.98%,30.03%,30.01%,30.15%,30.26%,30.35%,30.48%
No. of Shareholders,"44,030","43,852","43,660","49,450","58,402","60,540","61,714","59,925","57,371","55,578","54,606","53,385"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,11%
5 Years:,14%
3 Years:,7%
TTM:,5%

Compounded Profit Growth
10 Years:,14%
5 Years:,20%
3 Years:,13%
TTM:,7%

Stock Price CAGR
10 Years:,19%
5 Years:,22%
3 Years:,13%
1 Year:,-21%

Return on Equity
10 Years:,17%
5 Years:,17%
3 Years:,18%
Last Year:,16%

