--- ABOUT ---
"Incorporated in 2005, Shemaroo Entertainment Ltd is engaged in distribution of content for Broadcasting of Satellite Channels, Physical Formats and Digital Technologies like Mobile, Internet, Broadband, IPTV and DTH [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
375,131,161 / 73.0,

Book Value,Dividend Yield,ROCE,ROE
94.0,0.00,-39.4,-59.0

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,164,154,199,156,199,154,162,164,204,140,143,161,139
Expenses +,148,146,182,174,206,168,189,207,202,195,198,228,227
Operating Profit,17,8,17,-18,-8,-13,-26,-42,2,-55,-55,-67,-87
OPM %,10%,5%,9%,-11%,-4%,-9%,-16%,-26%,1%,-40%,-38%,-42%,-63%
Other Income +,0,1,1,2,1,1,1,3,4,4,0,1,1
Interest,8,9,9,9,9,9,8,10,10,8,7,8,8
Depreciation,1,1,1,1,1,2,2,2,2,2,2,1,1
Profit before tax,7,-2,7,-26,-17,-23,-36,-51,-5,-61,-63,-76,-95
Tax %,38%,-32%,27%,15%,-18%,-25%,-28%,-28%,-0%,-25%,-28%,-27%,-24%
Net Profit +,5,-1,5,-30,-14,-17,-26,-37,-5,-46,-46,-55,-72
EPS in Rs,1.78,-0.49,1.80,-11.01,-5.24,-6.33,-9.61,-13.32,-1.87,-16.77,-16.57,-20.29,-25.10
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-30,-49,-58,133,32,-8,10,44,-17,26,75,24
Cash from Investing Activity +,-9,-4,-4,-14,-3,-6,-1,-2,-19,-7,-1,-4
Cash from Financing Activity +,41,53,62,-119,-29,13,-9,-41,36,-19,-73,-18
Net Cash Flow,2,-1,-0,-1,-0,-0,0,1,-1,-1,1,2
Free Cash Flow,-32,-55,-66,129,28,-15,9,41,-37,15,73,21
CFO/OP,-3%,-21%,-31%,128%,48%,41%,186%,170%,-8%,"-12,308%",-60%,-9%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,143,104,163,105,102,75,64,54,83,75,56,43
Inventory Days,568,747,749,,,,,"1,058",698,479,358,
Days Payable,32,20,29,,,,,73,89,75,43,
Cash Conversion Cycle,679,831,884,105,102,75,64,"1,040",692,479,371,43
Working Capital Days,304,335,334,338,343,414,648,531,366,258,205,70
ROCE %,21%,20%,20%,20%,21%,9%,1%,4%,5%,-0%,-9%,-39%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,65.88%,65.88%,65.88%,65.78%,65.68%,65.61%,65.56%,65.54%,65.54%,65.54%,65.54%,67.23%
FIIs +,0.09%,0.09%,0.00%,0.03%,0.00%,0.00%,0.01%,0.03%,0.00%,0.00%,0.00%,0.00%
DIIs +,0.00%,0.00%,0.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,34.03%,34.03%,33.98%,34.18%,34.33%,34.38%,34.43%,34.42%,34.44%,34.46%,34.45%,32.76%
No. of Shareholders,"13,828","13,859","14,248","18,128","17,122","16,454","16,109","15,929","15,464","15,442","14,937","14,593"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,5%
5 Years:,13%
3 Years:,2%
TTM:,-15%

Compounded Profit Growth
10 Years:,%
5 Years:,%
3 Years:,%
TTM:,-157%

Stock Price CAGR
10 Years:,-8%
5 Years:,1%
3 Years:,-9%
1 Year:,18%

Return on Equity
10 Years:,-2%
5 Years:,-13%
3 Years:,-24%
Last Year:,-59%

