--- ABOUT ---
Neuland Laboratories is engaged in manufacturing and selling of bulk drugs and caters to both domestic and international markets. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"22,253","17,345","19,748",61.1

Book Value,Dividend Yield,ROCE,ROE
"1,461",0.20,26.6,21.4

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,407,363,418,393,385,440,311,398,328,293,514,440,776
Expenses +,287,266,280,272,278,316,249,311,277,258,359,363,469
Operating Profit,120,97,137,121,107,123,62,87,51,34,156,77,307
OPM %,29%,27%,33%,31%,28%,28%,20%,22%,16%,12%,30%,18%,40%
Other Income +,8,2,3,2,5,25,4,60,7,8,2,8,12
Interest,4,2,4,4,4,3,1,2,2,5,5,7,7
Depreciation,13,14,15,15,16,16,16,16,17,20,23,24,25
Profit before tax,110,83,122,104,92,130,49,128,39,18,129,54,287
Tax %,23%,26%,27%,22%,27%,25%,34%,20%,29%,21%,25%,26%,26%
Net Profit +,85,62,89,81,68,98,33,102,28,14,97,41,213
EPS in Rs,65.89,48.23,69.56,63.44,52.66,76.28,25.60,79.18,21.68,10.83,75.49,31.62,165.76
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Investing Activity +,-14,-20,-42,-116,-77,-49,-84,-95,-61,-150,-298,-424
Cash from Financing Activity +,1,-24,-0,105,12,-5,-114,38,-136,-69,25,21
Net Cash Flow,0,1,-4,-0,5,3,-9,3,40,42,44,-56
Free Cash Flow,-1,26,-2,-121,7,9,84,-37,173,119,112,-50
CFO/OP,33%,70%,52%,28%,128%,61%,132%,56%,103%,81%,119%,78%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,100,85,114,134,90,91,85,90,111,87,78,98
Inventory Days,170,182,186,266,191,209,205,227,211,220,238,247
Days Payable,167,121,118,189,118,110,126,100,129,121,156,130
Cash Conversion Cycle,103,147,182,211,162,190,164,216,193,187,160,214
Working Capital Days,11,26,44,38,138,137,60,74,81,88,76,75
ROCE %,16%,18%,16%,4%,4%,8%,11%,10%,21%,33%,19%,27%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,36.03%,35.97%,32.80%,32.74%,32.72%,32.64%,32.68%,32.67%,32.67%,32.64%,32.63%,32.63%
FIIs +,20.19%,21.57%,22.69%,24.43%,25.72%,26.46%,23.86%,22.12%,21.69%,20.60%,20.90%,20.46%
DIIs +,6.76%,6.99%,6.02%,6.54%,6.39%,6.38%,9.09%,10.97%,11.57%,13.55%,14.72%,15.84%
Government +,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%,0.00%,0.00%
Public +,36.62%,35.08%,38.10%,35.88%,34.77%,34.12%,33.96%,33.85%,33.67%,32.80%,31.76%,31.08%
No. of Shareholders,"25,223","26,824","27,723","28,616","29,077","34,567","39,315","39,333","42,419","44,393","46,187","46,304"

--- CAGR BOXES ---




