--- ABOUT ---
"Incorporated in 1987, Hester Biosciences Ltd is one of India’s leading animal healthcare companies and a major manufacturer of poultry and animal vaccines, including a leading position in PPR and Goat Pox vaccines. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,766","2,076","2,350 / 1,239",33.0

Book Value,Dividend Yield,ROCE,ROE
423,0.53,15.2,15.9

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,67,88,70,67,79,82,84,63,82,84,71,77,100
Expenses +,56,73,57,57,63,65,65,58,63,61,59,60,66
Operating Profit,12,14,13,10,16,18,19,5,19,23,12,18,34
OPM %,17%,16%,19%,15%,20%,21%,23%,8%,23%,27%,17%,23%,34%
Other Income +,3,3,6,2,5,2,3,9,-6,3,12,2,2
Interest,1,3,8,2,7,5,6,-4,6,2,2,2,5
Depreciation,5,5,4,4,4,4,4,4,4,4,4,4,6
Profit before tax,8,9,7,6,10,11,12,13,4,20,17,14,25
Tax %,32%,25%,40%,37%,35%,29%,29%,15%,59%,14%,16%,31%,34%
Net Profit +,6,7,4,4,6,7,8,11,2,17,14,9,17
EPS in Rs,5.33,6.90,4.81,4.68,5.82,7.45,9.64,13.71,1.52,19.33,16.99,10.31,18.78
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
FIIs +,0.45%,0.42%,0.43%,0.43%,0.52%,0.61%,0.59%,0.87%,0.51%,0.53%,0.52%,0.38%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.02%,0.00%,0.01%,0.00%
Public +,45.82%,45.84%,45.83%,45.84%,45.74%,45.66%,45.65%,45.38%,45.73%,45.73%,45.75%,45.88%
No. of Shareholders,"12,984","13,342","13,450","12,844","11,305","11,538","11,473","11,853","11,810","12,260","12,603","12,373"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,13%
5 Years:,9%
3 Years:,8%
TTM:,7%

Compounded Profit Growth
10 Years:,11%
5 Years:,8%
3 Years:,26%
TTM:,92%

Stock Price CAGR
10 Years:,11%
5 Years:,-4%
3 Years:,7%
1 Year:,19%

Return on Equity
10 Years:,14%
5 Years:,12%
3 Years:,11%
Last Year:,16%

