--- ABOUT ---
Godrej Industries is one of the holding companies of Godrej Group. It is one of the leading manufacturers of oleochemicals on a standalone basis. Godrej Industries is promoter of Godrej Agrovet Ltd and Godrej Properties Ltd. It also has stake in Godrej Consumer Products Ltd [1] .

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"37,466","1,112","1,358",29.6

Book Value,Dividend Yield,ROCE,ROE
332,0.00,8.84,11.9

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"4,852","4,506","3,938","3,590","4,567","4,248","4,805","4,825","5,780","4,460","5,032","5,051","7,694"
Expenses +,"4,252","4,264","3,672","3,311","4,511","3,914","4,230","4,228","5,186","4,063","4,898","4,507","6,527"
Operating Profit,600,242,266,279,56,334,575,597,593,397,134,544,"1,167"
OPM %,12%,5%,7%,8%,1%,8%,12%,12%,10%,9%,3%,11%,15%
Other Income +,442,532,397,380,536,"1,072",439,436,695,"1,352","1,294",694,784
Interest,284,303,333,348,369,433,477,505,542,576,584,626,684
Depreciation,79,86,89,96,100,101,108,111,110,114,121,126,141
Profit before tax,679,386,240,216,122,873,429,417,635,"1,059",723,486,"1,126"
Tax %,17%,24%,32%,24%,121%,27%,-14%,25%,34%,31%,32%,27%,25%
Net Profit +,562,291,164,165,-25,641,489,312,416,725,493,353,841
EPS in Rs,8.91,5.29,2.59,3.16,-9.26,9.58,8.54,5.59,5.44,10.37,7.20,6.07,13.19
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,67.17%,67.16%,67.16%,67.16%,67.16%,67.69%,65.73%,69.65%,70.97%,71.31%,74.64%,74.63%
FIIs +,10.76%,10.39%,10.17%,7.92%,8.02%,8.38%,8.24%,6.97%,5.66%,5.12%,4.86%,4.47%
DIIs +,1.84%,2.34%,2.90%,4.86%,5.01%,4.76%,4.42%,2.49%,2.54%,2.77%,3.29%,3.47%
Public +,20.23%,20.12%,19.77%,20.05%,19.81%,19.17%,21.61%,20.89%,20.83%,20.81%,17.22%,17.43%
No. of Shareholders,"92,342","91,441","94,147","90,399","95,338","87,922","85,797","87,744","84,610","82,219","81,889","84,014"

--- CAGR BOXES ---




