--- ABOUT ---
"Incorporated in 1995, Pondy Oxides and Chemicals Ltd manufactures Lead Metal and Alloys and other Non-ferrous metals [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,098","1,343","1,619 / 689",30.9

Book Value,Dividend Yield,ROCE,ROE
258,0.26,23.2,19.2

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,437,325,397,457,363,445,579,509,524,603,640,780,935
Expenses +,414,313,381,433,344,422,550,484,496,562,587,723,876
Operating Profit,23,13,16,25,18,23,29,25,28,41,54,57,59
OPM %,5%,4%,4%,5%,5%,5%,5%,5%,5%,7%,8%,7%,6%
Other Income +,30,1,1,-1,2,1,1,1,-0,1,1,1,1
Interest,3,4,5,6,3,2,4,4,2,3,2,2,4
Depreciation,4,3,3,4,3,4,4,4,5,5,7,7,6
Profit before tax,46,6,9,15,14,18,21,18,21,34,46,49,50
Tax %,11%,34%,35%,31%,16%,27%,28%,27%,20%,27%,27%,28%,25%
Net Profit +,41,4,6,10,12,13,15,13,17,25,34,35,38
EPS in Rs,17.62,1.77,2.45,4.37,4.74,5.14,5.85,4.71,5.91,8.37,11.10,11.57,12.30
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Other Assets +,35,41,45,82,95,79,116,116,312,310,489,724
Total Assets,48,56,61,105,123,102,141,141,472,482,737,983

--- CASH FLOW ---
,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-4,9,-4,-20,18,22,-17,9,78,65,-81,-44
Cash from Investing Activity +,-5,-4,-0,-9,-7,-4,-2,-2,-109,-53,-68,-50
Cash from Financing Activity +,10,-5,12,21,-7,-13,20,-13,30,-2,177,65
Net Cash Flow,0,1,8,-8,3,4,1,-6,-1,11,29,-29
Free Cash Flow,-9,5,-4,-29,11,17,-20,6,-32,32,-170,-94
CFO/OP,-46%,86%,78%,-76%,102%,217%,-152%,75%,123%,107%,-58%,3%

--- RATIOS ---
,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,75,44,30,51,40,28,54,39,25,25,23,33
Inventory Days,26,24,24,52,39,45,38,38,45,35,48,38
Days Payable,15,8,7,10,13,11,21,16,3,3,4,2
Cash Conversion Cycle,85,60,47,94,66,62,71,61,68,57,66,69
Working Capital Days,82,56,56,104,6,11,9,15,26,34,52,61
ROCE %,21%,29%,-6%,30%,20%,10%,12%,11%,,14%,16%,23%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,48.88%,48.88%,48.89%,48.90%,45.14%,43.76%,40.59%,40.61%,39.90%,39.34%,39.34%,39.34%
FIIs +,0.13%,0.01%,0.18%,0.22%,0.02%,0.22%,2.83%,2.10%,1.33%,1.75%,2.34%,2.22%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.14%,5.05%,4.88%,6.15%,7.02%,6.78%,7.15%
Public +,50.98%,51.11%,50.93%,50.89%,54.83%,55.88%,51.54%,52.40%,52.63%,51.89%,51.56%,51.27%
No. of Shareholders,"21,560","22,579","22,109","24,060","25,817","50,180","60,269","61,578","64,601","69,355","66,935","65,865"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,%
5 Years:,%
3 Years:,26%
TTM:,44%

Compounded Profit Growth
10 Years:,%
5 Years:,%
3 Years:,36%
TTM:,128%

Stock Price CAGR
10 Years:,47%
5 Years:,78%
3 Years:,87%
1 Year:,91%

Return on Equity
10 Years:,%
5 Years:,%
3 Years:,15%
Last Year:,19%

