--- ABOUT ---
"J.B. Chemicals and Pharmaceuticals Limited, established in 1976, is one of India's leading pharmaceutical companies. An integrated, publicly-listed organization with a focus on supplying affordable, quality products both in India and internationally, JBCPL is trusted by healthcare professionals globally. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"35,219","2,194","2,300",49.0

Book Value,Dividend Yield,ROCE,ROE
259,1.00,25.4,18.9

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,762,896,882,845,862,"1,004","1,001",963,949,"1,094","1,085","1,065",904
Expenses +,599,664,638,621,664,724,730,709,723,793,775,769,703
Operating Profit,164,232,244,223,198,280,271,255,226,301,310,296,201
OPM %,21%,26%,28%,26%,23%,28%,27%,26%,24%,28%,29%,28%,22%
Other Income +,5,6,8,7,17,6,10,8,14,15,15,18,-15
Interest,14,12,10,12,9,6,2,3,1,1,1,2,1
Depreciation,32,31,32,34,41,41,42,42,46,43,44,45,50
Profit before tax,122,194,209,184,165,240,237,218,193,272,279,267,135
Tax %,28%,27%,28%,27%,23%,26%,26%,25%,25%,25%,26%,26%,25%
Net Profit +,88,142,151,134,126,177,175,162,146,202,208,198,101
EPS in Rs,5.66,9.19,9.72,8.61,8.13,11.39,11.24,10.45,9.36,12.97,13.27,12.63,6.31
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
DIIs +,18.65%,18.58%,18.53%,18.38%,17.61%,16.81%,16.40%,18.71%,19.62%,22.83%,23.35%,21.38%
Government +,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,17.90%,17.50%,17.27%,16.78%,16.42%,15.80%,15.29%,15.13%,14.87%,14.31%,14.21%,13.48%
No. of Shareholders,"55,965","60,817","63,230","63,892","66,953","62,743","62,081","63,948","70,064","71,957","69,338","74,043"

--- CAGR BOXES ---




