--- ABOUT ---
"Sunflag Iron & Steel Company Ltd was established in 1984 & is a part of Sunflag Group, company started operations in 1989 as a spring steel producer however, at present the company manufactures mild-steel and alloy steel products of varieties like carbon steel, free & semi free cutting steels,etc. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"6,462",359,428 / 192,31.0

Book Value,Dividend Yield,ROCE,ROE
492,0.21,4.06,2.36

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,837,784,858,854,919,895,866,892,883,"1,023",973,942,"1,001"
Expenses +,740,704,759,757,820,815,767,782,783,903,872,810,877
Operating Profit,97,80,99,97,99,80,98,110,100,120,101,132,124
OPM %,12%,10%,12%,11%,11%,9%,11%,12%,11%,12%,10%,14%,12%
Other Income +,2,2,1,1,2,3,8,3,3,10,2,-6,3
Interest,27,24,23,26,24,21,25,22,22,21,17,17,18
Depreciation,21,26,26,26,26,26,26,26,26,27,27,31,28
Profit before tax,50,33,51,47,51,35,55,66,55,82,59,78,81
Tax %,21%,23%,25%,23%,17%,21%,26%,24%,22%,24%,23%,23%,58%
Net Profit +,40,26,39,36,43,28,41,50,43,63,46,60,34
EPS in Rs,2.20,1.43,2.15,2.00,2.38,1.55,2.26,2.78,2.40,3.47,2.53,3.33,1.90
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Promoters +,51.16%,51.16%,51.16%,51.16%,51.16%,51.16%,51.16%,51.16%,51.16%,51.16%,51.16%,51.16%
FIIs +,0.73%,0.96%,0.93%,0.80%,0.86%,0.89%,0.60%,0.48%,0.60%,0.64%,0.47%,0.54%
DIIs +,0.05%,0.04%,0.08%,0.10%,0.10%,0.12%,0.13%,0.14%,0.18%,0.18%,0.17%,0.04%
Public +,48.07%,47.84%,47.83%,47.95%,47.87%,47.82%,48.10%,48.21%,48.06%,48.01%,48.22%,48.27%
No. of Shareholders,"60,136","66,897","67,612","66,392","65,359","66,811","65,542","63,596","63,231","64,003","56,631","56,098"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,10%
5 Years:,16%
3 Years:,4%
TTM:,11%

Compounded Profit Growth
10 Years:,14%
5 Years:,8%
3 Years:,-2%
TTM:,28%

Stock Price CAGR
10 Years:,31%
5 Years:,35%
3 Years:,31%
1 Year:,27%

Return on Equity
10 Years:,5%
5 Years:,4%
3 Years:,3%
Last Year:,2%

