--- ABOUT ---
"K.P. Energy(KPEL) is a part of the KP Group of Surat. It is involved in the development of utility scale wind power generation infrastructure. The major activities encompass siting of wind farms, acquisition of lands and permits, EPCC of wind projects, along with balance of plant (BoP) infrastructure. KPEL also owns and operates WTGs (Wind Turbine Generators) and solar power plant as an IPP( Independent Power Producers).  The company undertakes projects principally in Gujarat. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,383",352,555,13.1

Book Value,Dividend Yield,ROCE,ROE
77.4,0.18,39.2,43.4

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,148,113,70,82,207,127,199,212,401,219,301,345,632
Expenses +,125,92,54,65,177,105,158,169,331,171,235,270,501
Operating Profit,23,21,16,17,30,22,40,43,70,48,66,75,131
OPM %,15%,19%,23%,21%,15%,18%,20%,20%,18%,22%,22%,22%,21%
Other Income +,3,0,1,1,10,8,3,1,7,1,3,3,2
Interest,2,2,3,3,4,5,8,7,9,9,9,11,16
Depreciation,1,2,2,2,2,2,3,3,5,6,6,9,9
Profit before tax,23,17,12,12,34,23,33,34,65,35,54,57,108
Tax %,30%,11%,30%,26%,26%,20%,24%,22%,29%,27%,33%,28%,27%
Net Profit +,15,15,8,9,25,18,25,26,46,25,36,41,79
EPS in Rs,2.32,2.28,1.23,1.39,3.73,2.73,3.74,3.96,6.87,3.80,5.37,6.18,11.64
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,7,4,36,12,2,-28,-6,26,28,33,162,123
Cash from Investing Activity +,-9,-16,-44,-27,-4,-40,-18,-10,-21,-70,-241,-212
Cash from Financing Activity +,3,13,8,22,1,69,33,-11,-15,47,101,120
Net Cash Flow,1,1,0,7,-1,0,9,5,-8,10,22,31
Free Cash Flow,-2,-12,-8,-15,-2,-69,-24,17,24,-5,-96,-95
CFO/OP,172%,49%,137%,140%,18%,-229%,-25%,82%,69%,50%,103%,49%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,26,68,84,93,64,53,21,23,48,196,126,41
Inventory Days,,,,,,,,,96,,,471
Days Payable,,,,,,,,,105,,,232
Cash Conversion Cycle,26,68,84,93,64,53,21,23,40,196,126,280
Working Capital Days,-15,16,7,-134,10,202,205,14,12,72,63,67
ROCE %,,52%,70%,11%,35%,7%,13%,24%,44%,38%,42%,39%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,44.80%,44.80%,44.80%,44.80%,45.01%,45.01%,45.01%,45.02%,44.88%,44.88%,44.88%,45.44%
FIIs +,0.19%,0.26%,0.26%,0.32%,0.37%,0.48%,0.60%,0.80%,0.63%,0.49%,0.49%,0.66%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.91%,0.91%,0.98%,1.04%,1.05%,1.00%
Public +,55.01%,54.94%,54.94%,54.87%,54.62%,54.45%,53.47%,53.27%,53.51%,53.59%,53.57%,52.91%
No. of Shareholders,"14,258","16,197","18,312","43,282","58,795","57,152","54,624","57,788","58,667","63,317","70,070","71,546"

--- CAGR BOXES ---




