Total Liabilities,"62,154","68,013","74,446","97,360","105,419","114,266","129,910","142,268","210,573","248,266","293,722","321,375"
Fixed Assets +,154,152,136,122,147,489,437,418,"3,714","3,718","2,914","2,635"
CWIP,0,0,0,0,0,0,0,0,66,0,0,0
Investments,"3,037","1,340","1,518","2,456","4,126","2,936","3,347","6,971","7,430","9,472","15,788","14,993"
Other Assets +,"58,962","66,522","72,791","94,782","101,146","110,841","126,126","134,879","199,363","235,077","275,020","303,746"
Total Assets,"62,154","68,013","74,446","97,360","105,419","114,266","129,910","142,268","210,573","248,266","293,722","321,375"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,"-9,611","-5,507","-2,677","-13,142","-5,535","-2,464","-4,239","-8,859","-17,625","-31,118","-43,652","-13,281"
Cash from Investing Activity +,-45,-36,-2,86,-76,-55,-25,-34,"5,076",-427,"3,630",-243
Cash from Financing Activity +,"7,836","2,822","3,017","13,014","5,550","4,579","12,226","8,505","11,820","27,626","44,521","8,587"
Net Cash Flow,"-1,819","-2,721",338,-42,-62,"2,060","7,962",-388,-730,"-3,919","4,499","-4,937"
Free Cash Flow,"-9,655","-5,543","-2,695","-13,208","-5,611","-2,519","-4,264","-8,893","-17,818","-31,361","-43,903","-13,475"
CFO/OP,-141%,-72%,-28%,-120%,-37%,-12%,-24%,-57%,-66%,-110%,-126%,-26%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
ROE %,12%,12%,12%,20%,17%,15%,13%,11%,17%,15%,16%,16%

--- SHAREHOLDING PATTERN ---
,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Apr 2026
Promoters +,25.45%,25.43%,25.42%,25.41%,25.40%,25.40%,25.39%,25.39%,25.39%,25.38%,25.38%,20.30%
FIIs +,54.67%,53.97%,53.90%,54.28%,53.29%,53.08%,53.58%,52.61%,49.61%,47.21%,45.15%,56.14%
DIIs +,15.17%,15.77%,15.69%,15.24%,16.21%,15.93%,15.34%,16.32%,18.65%,21.29%,23.29%,18.62%
Public +,4.71%,4.83%,5.00%,5.07%,5.07%,5.58%,5.68%,5.64%,6.34%,6.11%,6.18%,4.94%
No. of Shareholders,"96,873","1,07,254","1,18,031","1,26,529","1,40,680","1,81,398","2,30,821","2,53,512","2,98,608","2,98,475","3,34,705","3,34,706"

--- CAGR BOXES ---




