--- ABOUT ---
"Datamatics is a Digital Technologies, Digital Operations, and Digital Experiences company that enables enterprises to go Deep in Digital to boost their productivity, customer experience and competitive advantage. Datamatics enables enterprises to combine various relevant Digital Technologies to improve productivity and customer experience to build sustainable competitive advantage [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,737",802,"1,120",19.8

Book Value,Dividend Yield,ROCE,ROE
261,0.62,20.8,16.4

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,416,391,377,369,413,394,407,425,497,468,490,510,519
Expenses +,332,323,318,317,348,343,358,371,423,392,401,414,409
Operating Profit,84,68,59,53,65,51,49,55,75,76,89,96,111
OPM %,20%,17%,16%,14%,16%,13%,12%,13%,15%,16%,18%,19%,21%
Other Income +,5,9,9,11,16,11,14,46,8,12,16,-28,-9
Interest,0,1,0,1,0,0,0,2,7,5,4,5,5
Depreciation,9,9,9,9,9,9,9,10,20,20,20,22,23
Profit before tax,80,67,59,54,71,53,53,88,56,64,81,42,74
Tax %,27%,19%,16%,23%,27%,17%,20%,15%,19%,21%,21%,13%,39%
Net Profit +,58,55,49,41,52,44,42,75,45,50,63,36,45
EPS in Rs,10.13,9.34,8.35,7.00,8.90,7.37,7.18,12.57,7.59,8.52,10.70,6.16,7.48
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Assets,676,738,680,763,867,"1,010",908,"1,110","1,283","1,463","2,056","2,355"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,58,67,86,53,90,83,112,182,130,184,224,324
Cash from Investing Activity +,-15,-52,-23,-35,-65,-10,-99,-134,-99,-179,-224,-317
Cash from Financing Activity +,-24,-18,-56,-4,-37,51,-109,21,-66,-38,119,-84
Net Cash Flow,18,-3,7,14,-12,125,-96,69,-35,-34,118,-76
Free Cash Flow,40,39,59,10,65,63,95,158,92,175,201,285
CFO/OP,95%,104%,116%,88%,84%,92%,96%,115%,73%,90%,122%,108%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,73,83,68,82,79,83,58,74,67,67,64,63
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,73,83,68,82,79,83,58,74,67,67,64,63
Working Capital Days,49,52,46,52,59,41,73,47,71,69,50,74
ROCE %,12%,11%,12%,14%,17%,14%,14%,22%,24%,21%,15%,21%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,66.50%,66.50%,66.44%,66.44%,66.44%,66.41%,66.33%,66.33%,66.33%,66.33%,66.33%,66.33%
FIIs +,2.55%,3.14%,2.81%,2.33%,2.19%,1.45%,1.15%,1.14%,1.02%,0.78%,0.53%,0.48%
DIIs +,0.19%,0.33%,0.36%,0.19%,0.16%,0.17%,0.19%,0.20%,0.12%,0.25%,0.13%,0.11%
Public +,30.75%,30.04%,30.40%,31.05%,31.21%,31.98%,32.33%,32.33%,32.54%,32.63%,33.01%,33.09%
No. of Shareholders,"41,735","42,969","46,793","51,520","51,469","56,003","54,194","51,949","51,102","49,202","48,604","48,119"

--- CAGR BOXES ---




