--- ABOUT ---
"Incorporated in 1985, Ajmera Realty and Infra Limited (ARIIL) is in the business of providing residential and rented commercial properties. The company has a presence in the cities like Mumbai, Bengaluru, Ahmedabad in India as well as in foreign countries such as Bahrain and UK [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,774",141,221,18.5

Book Value,Dividend Yield,ROCE,ROE
71.1,0.64,14.3,11.5

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,114,116,145,207,232,194,200,193,151,258,219,182,431
Expenses +,83,79,108,147,166,129,140,130,108,180,161,127,324
Operating Profit,31,37,38,60,66,64,60,63,43,78,58,55,107
OPM %,27%,32%,26%,29%,29%,33%,30%,32%,29%,30%,26%,30%,25%
Other Income +,4,2,2,2,2,2,4,6,2,1,2,2,3
Interest,15,9,10,21,28,23,18,24,12,21,17,14,22
Depreciation,0,0,0,1,0,1,1,1,1,1,1,1,1
Profit before tax,19,29,29,41,40,43,47,45,33,57,43,42,87
Tax %,24%,26%,22%,26%,26%,24%,22%,26%,27%,31%,27%,33%,33%
Net Profit +,15,22,23,30,29,33,36,33,24,39,31,28,59
EPS in Rs,0.85,1.19,1.27,1.72,1.62,1.77,1.95,1.72,1.28,1.95,1.54,1.30,2.83
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Other Assets +,"1,063","1,150","1,325","1,443","1,722","1,829","1,781","1,928","1,787","1,782","2,053","2,368"
Total Assets,"1,176","1,261","1,416","1,536","1,880","1,972","1,897","2,018","1,922","1,963","2,254","2,594"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-68,119,59,-116,-345,-18,201,-64,135,220,8,69
Cash from Investing Activity +,-10,-9,14,-4,-5,11,-9,29,-45,-76,-12,-48
Cash from Financing Activity +,59,-98,-69,109,363,-1,-175,33,-86,-97,-1,-56
Net Cash Flow,-19,11,5,-11,12,-7,17,-2,4,46,-5,-36
Free Cash Flow,-66,119,55,-120,-350,-25,179,-66,131,217,2,40
CFO/OP,-137%,159%,72%,-68%,-258%,-8%,220%,-41%,128%,127%,21%,47%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,41,54,171,176,184,223,189,200,116,112,156,142
Inventory Days,,,"18,071","14,006",,,,,,,,746
Days Payable,,,842,"1,090",,,,,,,,28
Cash Conversion Cycle,41,54,"17,400","13,093",184,223,189,200,116,112,156,859
Working Capital Days,"1,332",688,693,818,"1,101","1,184","1,053",850,"1,112",699,727,600
ROCE %,6%,11%,13%,14%,11%,7%,6%,8%,8%,12%,13%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,69.74%,69.74%,69.74%,74.20%,74.20%,74.20%,68.23%,68.23%,68.23%,68.23%,68.23%,68.23%
FIIs +,0.02%,0.04%,0.02%,0.29%,0.19%,0.32%,0.98%,0.65%,0.48%,0.78%,0.53%,0.78%
DIIs +,0.82%,1.59%,1.77%,2.11%,2.11%,1.96%,1.76%,2.30%,1.74%,1.22%,1.21%,1.13%
Public +,29.43%,28.64%,28.47%,23.41%,23.51%,23.52%,29.03%,28.81%,29.55%,29.77%,30.04%,29.87%
No. of Shareholders,"24,722","24,214","24,824","25,188","27,506","28,296","27,572","27,217","27,784","27,595","27,299","25,013"

--- CAGR BOXES ---




