--- ABOUT ---
"Torrent Pharmaceuticals Ltd is one of the leading Indian Pharmaceutical Company engaged in research, development, manufacturing and marketing of generic pharmaceutical formulations. [1] It is the flagship company of Torrent Group which also has presence in power and city gas distribution businesses. [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,49,925","4,430","4,714",68.4

Book Value,Dividend Yield,ROCE,ROE
248,0.86,15.2,27.4

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,491","2,591","2,660","2,732","2,745","2,859","2,889","2,809","2,959","3,178","3,302","3,303","4,197"
Expenses +,"1,764","1,800","1,835","1,863","1,862","1,955","1,950","1,895","1,995","2,146","2,219","2,215","2,841"
Operating Profit,727,791,825,869,883,904,939,914,964,"1,032","1,083","1,088","1,356"
OPM %,29%,31%,31%,32%,32%,32%,32%,33%,33%,32%,33%,33%,32%
Other Income +,9,34,26,55,31,24,-16,33,-42,-37,-40,-23,-83
Interest,107,103,91,80,80,75,64,57,56,56,48,45,236
Depreciation,196,191,201,213,203,197,198,199,201,201,204,206,508
Profit before tax,433,531,559,631,631,656,661,691,665,738,791,814,529
Tax %,34%,29%,31%,30%,29%,30%,31%,27%,25%,26%,25%,22%,31%
Net Profit +,287,378,386,443,449,457,453,503,498,548,591,635,364
EPS in Rs,8.48,11.17,11.41,13.09,13.27,13.50,13.38,14.86,14.71,16.19,17.46,18.76,10.76
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,71.25%,71.25%,71.25%,71.25%,71.25%,71.25%,68.31%,68.31%,68.31%,68.31%,68.31%,68.31%
FIIs +,12.85%,13.15%,14.08%,14.14%,14.22%,14.46%,16.17%,16.31%,16.09%,15.92%,16.13%,16.18%
DIIs +,8.22%,7.91%,7.11%,7.15%,7.17%,6.98%,8.25%,8.25%,8.54%,9.17%,9.05%,8.96%
Government +,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.00%
Public +,7.59%,7.59%,7.46%,7.34%,7.25%,7.21%,7.17%,7.02%,6.93%,6.47%,6.41%,6.55%
No. of Shareholders,"61,572","69,612","69,117","71,154","74,765","79,848","85,035","86,005","81,856","78,226","76,214","83,811"

--- CAGR BOXES ---




