--- ABOUT ---
"Dilip Buildcon Limited, incorporated in 2006, is presently in the business of development of infrastructure facilities on Engineering Procurement and Construction basis (EPC) and undertakes contracts from various Government and other parties and special purpose vehicles promoted by the Company. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"7,321",451,588 / 382,12.0

Book Value,Dividend Yield,ROCE,ROE
420,0.22,13.3,10.3

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,841","2,921","2,849","2,877","3,366","3,134","2,497","2,590","3,096","2,620","1,926","2,138","2,300"
Expenses +,"2,671","2,527","2,508","2,520","3,036","2,656","1,962","2,113","2,435","2,100","1,455","1,756","1,908"
Operating Profit,170,394,341,357,330,478,535,477,661,521,471,382,392
OPM %,6%,13%,12%,12%,10%,15%,21%,18%,21%,20%,24%,18%,17%
Other Income +,48,24,135,155,149,20,182,138,86,386,191,755,65
Interest,128,256,261,244,252,297,322,320,309,498,320,349,236
Depreciation,97,97,96,95,90,88,86,86,87,78,77,75,68
Profit before tax,-7,64,118,173,137,113,309,208,350,330,265,713,153
Tax %,859%,81%,38%,35%,98%,-23%,14%,24%,21%,18%,19%,-11%,19%
Net Profit +,-70,12,73,113,3,140,266,158,277,271,214,789,124
EPS in Rs,-5.00,0.87,4.69,7.34,0.37,8.17,16.09,7.88,11.68,14.10,11.17,51.09,3.82
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Fixed Assets +,"2,193","1,655","1,967","2,044","3,031","2,908","2,730","1,789","1,529","1,531","1,427","1,421"
CWIP,415,-0,460,"1,623","2,736","2,840","3,893","3,385","2,658","2,832","3,689","3,362"
Investments,-0,-0,-0,-0,68,9,37,0,964,857,832,"1,557"
Other Assets +,"2,985","4,621","5,592","6,909","8,604","10,976","11,709","11,166","10,288","11,420","13,761","12,569"
Total Assets,"5,593","6,276","8,019","10,575","14,439","16,733","18,368","16,341","15,439","16,640","19,709","18,908"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,376,269,614,"1,299","1,169",44,"1,082","1,624","2,845","1,080",131,"1,204"
Cash from Investing Activity +,"-1,038",-171,"-1,007","-1,518","-2,512",-278,"-1,323",206,-202,-379,"-1,427",468
Cash from Financing Activity +,856,-248,440,350,"1,569",502,261,"-2,295","-3,028",-431,"1,022","-2,503"
Net Cash Flow,194,-151,47,132,227,268,20,-466,-385,270,-274,-831
Free Cash Flow,-666,-284,-407,-434,"-4,253","-5,042","-3,229","-2,360","-1,071","-4,473","-4,134","1,242"
CFO/OP,64%,33%,62%,99%,74%,12%,60%,233%,280%,88%,5%,80%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,167,80,66,53,45,44,42,37,48,39,46,67
Inventory Days,512,586,,336,341,345,381,378,280,272,294,189
Days Payable,448,380,,252,237,216,260,249,254,226,237,141
Cash Conversion Cycle,231,286,66,137,149,173,163,165,74,85,103,115
Working Capital Days,-67,-14,-8,13,23,13,23,84,42,44,65,124
ROCE %,14%,18%,18%,18%,17%,14%,13%,3%,5%,10%,15%,13%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,70.15%,70.15%,70.15%,70.15%,70.15%,70.15%,70.15%,70.15%,63.14%,63.14%,63.14%,63.14%
FIIs +,2.56%,2.69%,2.89%,2.89%,2.80%,3.07%,3.18%,3.13%,2.76%,2.91%,2.47%,1.97%
DIIs +,9.03%,9.06%,9.10%,9.08%,9.17%,9.51%,9.54%,6.59%,6.93%,6.13%,6.23%,6.10%
Public +,18.26%,18.09%,17.87%,17.89%,17.87%,17.27%,17.14%,20.13%,27.16%,27.82%,28.16%,28.79%
No. of Shareholders,"87,426","81,711","78,586","80,122","73,669","71,488","70,234","67,617","64,301","62,054","62,151","61,010"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,8%
5 Years:,-2%
3 Years:,-5%
TTM:,-21%

Compounded Profit Growth
10 Years:,10%
5 Years:,19%
3 Years:,61%
TTM:,30%

Stock Price CAGR
10 Years:,%
5 Years:,-5%
3 Years:,24%
1 Year:,-10%

Return on Equity
10 Years:,7%
5 Years:,2%
3 Years:,8%
Last Year:,10%

