--- ABOUT ---
"Parag Milk Foods Ltd, founded in 1992  by Mr. Devendra Shah is involved in the development and promotion of 100% fresh cow’s milk and milk products under international brand names with a diverse portfolio in over 10 product categories. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,884",230,377 / 178,20.6

Book Value,Dividend Yield,ROCE,ROE
101,0.44,13.5,12.3

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,801,750,798,801,790,758,871,885,918,852,"1,008","1,013",945
Expenses +,764,709,743,736,753,702,802,811,856,794,937,944,886
Operating Profit,37,40,56,65,37,56,69,74,62,58,71,68,59
OPM %,5%,5%,7%,8%,5%,7%,8%,8%,7%,7%,7%,7%,6%
Other Income +,9,6,6,6,8,6,7,5,13,8,18,3,19
Interest,12,17,21,22,16,19,23,26,25,20,20,21,21
Depreciation,18,15,15,15,15,16,18,16,17,16,19,18,18
Profit before tax,16,15,24,33,14,27,36,38,33,29,50,33,40
Tax %,-36%,-41%,-3%,-4%,27%,-2%,18%,4%,19%,5%,10%,9%,20%
Net Profit +,22,21,25,34,10,27,29,36,26,28,46,30,32
EPS in Rs,1.90,1.82,2.15,2.91,0.82,2.29,2.45,3.02,2.20,2.31,3.65,2.36,2.58
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Free Cash Flow,58,31,-111,-45,52,-98,56,-185,-190,41,87,59
CFO/OP,80%,48%,0%,16%,75%,-15%,96%,31%,-155%,56%,88%,65%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,43,52,37,47,42,45,32,22,21,28,28,23
Inventory Days,73,83,136,131,113,127,186,91,100,103,87,95
Days Payable,66,51,99,91,73,59,81,43,27,42,39,35
Cash Conversion Cycle,50,84,74,87,83,114,136,70,95,89,76,84
Working Capital Days,-18,26,33,49,55,65,91,44,66,67,66,51
ROCE %,13%,17%,7%,17%,18%,14%,7%,-39%,9%,11%,14%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,41.63%,41.63%,41.63%,42.61%,42.61%,42.61%,42.61%,42.61%,42.61%,42.61%,40.65%,40.65%
FIIs +,8.75%,8.75%,8.83%,8.95%,8.51%,10.08%,8.20%,8.46%,9.24%,9.92%,9.26%,8.77%
DIIs +,7.36%,8.12%,8.58%,8.64%,8.60%,7.11%,7.06%,6.91%,6.87%,6.62%,6.16%,5.25%
Public +,42.11%,41.37%,40.80%,39.66%,40.12%,40.05%,41.97%,41.88%,41.16%,40.72%,43.84%,45.25%
Others +,0.15%,0.15%,0.15%,0.15%,0.15%,0.15%,0.15%,0.14%,0.14%,0.14%,0.09%,0.08%
No. of Shareholders,"58,599","62,708","67,464","99,784","1,08,941","1,09,431","1,11,246","1,10,427","1,02,552","88,012","86,569","88,588"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,9%
5 Years:,16%
3 Years:,10%
TTM:,11%

Compounded Profit Growth
10 Years:,11%
5 Years:,45%
3 Years:,38%
TTM:,17%

Stock Price CAGR
10 Years:,-1%
5 Years:,11%
3 Years:,24%
1 Year:,9%

Return on Equity
10 Years:,2%
5 Years:,-3%
3 Years:,12%
Last Year:,12%

