--- ABOUT ---
"Emami is engaged in manufacturing & marketing of personal care & healthcare products with an enviable portfolio of household brand names such as BoroPlus, Navratna, Fair and Handsome, Zandu Balm, Kesh King, Zandu Pancharishta, Mentho Plus Balm and others.(Source : 201903 Annual Report Page No: 193)"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"18,049",414,635,23.0

Book Value,Dividend Yield,ROCE,ROE
67.0,2.42,29.6,27.9

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,836,826,865,996,891,906,891,"1,049",963,904,799,"1,152",925
Expenses +,636,636,632,682,682,692,645,715,744,692,622,768,739
Operating Profit,199,190,233,314,209,214,246,334,219,212,177,384,186
OPM %,24%,23%,27%,32%,24%,24%,28%,32%,23%,23%,22%,33%,20%
Other Income +,14,8,11,11,11,10,22,15,21,22,21,9,23
Interest,1,2,2,3,3,2,2,2,3,2,3,3,3
Depreciation,64,46,46,46,48,44,45,46,44,44,45,45,42
Profit before tax,148,150,196,276,169,178,220,301,194,187,150,345,164
Tax %,4%,9%,8%,6%,13%,16%,4%,7%,16%,12%,1%,7%,13%
Net Profit +,142,137,180,261,147,151,211,279,162,164,148,319,143
EPS in Rs,3.27,3.14,4.09,5.92,3.41,3.50,4.87,6.39,3.72,3.76,3.40,7.32,3.28
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,54.52%,54.84%,54.84%,54.84%,54.84%,54.84%,54.84%,54.84%,54.84%,54.84%,54.84%,54.84%
FIIs +,11.46%,11.90%,12.86%,13.46%,14.02%,14.38%,14.11%,12.11%,11.89%,10.93%,9.03%,8.57%
DIIs +,26.22%,25.21%,23.94%,22.06%,21.61%,21.51%,21.70%,23.68%,24.06%,25.00%,26.72%,26.91%
Public +,7.81%,8.05%,8.35%,9.63%,9.53%,9.27%,9.36%,9.38%,9.21%,9.22%,9.40%,9.67%
No. of Shareholders,"89,955","79,216","82,151","91,334","97,258","1,27,897","1,28,725","1,29,002","1,26,599","1,26,776","1,29,077","1,27,615"

--- CAGR BOXES ---




