--- ABOUT ---
"Incorporated on 19th February 1982, Ashapura Minechem Ltd. is engaged in the mining, manufacturing and trading of various minerals and its derivative products. The company offers multi-mineral solutions across several industries from soaps to steel, energy to edible oils, metal to medicine and cement to ceramics. The company has its network of operations pan-India and in 7 other countries. [1] [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"6,765",708,925,16.7

Book Value,Dividend Yield,ROCE,ROE
173,0.14,20.7,28.0

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,696,"1,018",554,713,440,714,604,865,555,"1,356",952,960,"1,969"
Expenses +,637,908,524,655,392,627,540,731,471,"1,174",822,846,"1,841"
Operating Profit,59,110,30,58,48,87,64,135,84,182,131,114,128
OPM %,8%,11%,6%,8%,11%,12%,11%,16%,15%,13%,14%,12%,6%
Other Income +,22,31,32,39,59,4,10,20,56,12,12,28,88
Interest,19,20,12,22,16,17,19,23,30,31,29,24,34
Depreciation,19,18,19,20,21,17,20,12,29,32,32,34,35
Profit before tax,42,103,31,54,70,57,36,119,82,132,81,85,147
Tax %,27%,6%,12%,15%,13%,8%,-20%,10%,7%,14%,-30%,10%,18%
Net Profit +,40,102,58,54,67,60,43,108,79,114,106,76,121
EPS in Rs,4.37,11.24,6.49,6.16,7.49,6.51,4.64,11.04,9.05,11.50,10.11,8.82,11.59
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,63,146,243,267,180,274,290,268,288,321,344,371
Other Assets +,711,828,721,689,608,947,"1,212","1,363","1,897","1,909","2,181","2,778"
Total Assets,"1,136","1,430","1,305","1,286","1,051","1,820","2,233","2,424","3,032","3,311","3,931","4,698"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,186,231,72,-18,-217,16,-20,114,94,148,188,463
Cash from Investing Activity +,-98,-208,-30,-20,160,-156,-168,-63,-130,-274,-392,-271
Cash from Financing Activity +,-70,-14,-43,36,68,131,182,-60,80,191,178,14
Net Cash Flow,18,9,-1,-2,11,-9,-5,-9,44,65,-25,206
Free Cash Flow,83,93,36,-45,-221,-3,-196,-2,-40,-125,-208,184
CFO/OP,78%,108%,282%,-97%,"4,688%",-39%,-5%,127%,63%,76%,61%,88%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,56,61,103,95,61,202,92,89,98,37,73,70
Inventory Days,287,269,329,285,226,532,364,453,447,390,506,153
Days Payable,267,258,265,187,168,328,461,387,475,415,477,245
Cash Conversion Cycle,76,72,166,193,120,406,-5,154,70,12,103,-22
Working Capital Days,-125,-118,-266,-214,-405,-32,35,35,56,21,36,25
ROCE %,211%,153%,10%,0%,-42%,-14%,16%,12%,16%,17%,19%,21%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,45.33%,45.33%,45.33%,45.39%,45.39%,47.70%,47.70%,47.76%,47.76%,47.79%,47.88%,48.03%
FIIs +,17.09%,18.03%,17.56%,17.24%,16.45%,15.72%,16.00%,16.56%,16.42%,18.02%,19.25%,19.50%
DIIs +,0.14%,0.19%,0.18%,0.48%,0.45%,0.13%,0.14%,0.38%,0.26%,0.35%,0.38%,0.33%
Public +,37.43%,36.44%,36.92%,36.89%,37.71%,36.44%,36.14%,35.31%,35.57%,33.83%,32.49%,32.13%
No. of Shareholders,"25,557","27,466","31,091","30,415","29,928","33,974","30,705","32,289","33,267","36,096","39,757","43,255"

--- CAGR BOXES ---




