--- ABOUT ---
"The Company is into manufacturing of agrochemical active ingredients (technical), bulk and formulations, intermediate products and it sells its products in India as well as exports them to approximately 24 countries. Astec also has undertaken a number of custom synthesis projects, for its clients in Europe, Japan and the US. It is present only in business to business sale (B2B). [1] [2] [3]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,778",798,991 / 512,

Book Value,Dividend Yield,ROCE,ROE
175,0.00,-5.45,-25.2

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,126.97,142.85,110.79,50.79,153.75,69.37,98.55,93.86,119.53,91.08,73.72,124.72,158.62
Expenses +,121.56,139.72,114.22,69.13,141.05,115.62,118.29,99.60,114.00,102.07,80.41,120.74,149.46
Operating Profit,5.41,3.13,-3.43,-18.34,12.70,-46.25,-19.74,-5.74,5.53,-10.99,-6.69,3.98,9.16
OPM %,4.26%,2.19%,-3.10%,-36.11%,8.26%,-66.67%,-20.03%,-6.12%,4.63%,-12.07%,-9.07%,3.19%,5.77%
Other Income +,2.57,1.71,0.98,0.91,2.05,0.92,2.00,1.91,0.79,0.51,1.12,-1.27,2.63
Interest,6.40,6.46,5.99,6.09,6.67,7.04,9.33,9.92,10.40,11.04,8.40,7.17,7.92
Depreciation,7.76,9.39,9.16,8.70,9.01,9.27,11.47,11.40,11.58,11.49,10.44,11.22,11.77
Profit before tax,-6.18,-11.01,-17.60,-32.22,-0.93,-61.64,-38.54,-25.15,-15.66,-33.01,-24.41,-15.68,-7.90
Tax %,-19.58%,-25.61%,-23.75%,-24.49%,4.30%,-35.56%,0.03%,60.52%,2.62%,0.03%,0.04%,0.06%,-1.90%
Net Profit +,-4.97,-8.18,-13.42,-24.32,-0.96,-39.71,-38.55,-40.37,-16.08,-33.03,-24.42,-15.69,-7.75
EPS in Rs,-2.22,-3.66,-6.00,-10.86,-0.43,-17.73,-17.21,-18.03,-7.18,-14.75,-10.96,-7.05,-3.48
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
CFO/OP,19%,-24%,41%,116%,41%,219%,13%,34%,104%,-211%,20%,"1,768%"

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,142,126,135,122,103,112,123,148,90,135,141,202
Inventory Days,147,177,133,122,121,131,113,176,268,224,196,169
Days Payable,179,169,116,155,83,218,137,179,161,102,100,107
Cash Conversion Cycle,109,134,152,89,142,25,100,145,197,256,237,263
Working Capital Days,19,-28,1,-8,-2,8,4,12,-17,-1,-26,-56
ROCE %,20%,12%,20%,22%,20%,20%,22%,22%,8%,-4%,-13%,-5%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,66.76%,66.75%,66.75%,66.75%,66.75%,66.74%,66.74%,70.87%,70.87%,72.42%,71.97%,71.97%
FIIs +,1.95%,1.33%,1.28%,1.25%,1.03%,0.53%,1.20%,0.25%,0.02%,0.00%,0.04%,0.03%
DIIs +,10.15%,10.16%,9.74%,7.88%,3.37%,4.50%,5.40%,4.34%,4.26%,4.01%,3.17%,3.33%
Public +,21.13%,21.74%,22.22%,24.12%,28.85%,28.20%,26.64%,24.53%,24.84%,23.57%,24.82%,24.67%
No. of Shareholders,"18,703","18,722","19,244","19,848","19,955","19,727","19,057","18,689","18,549","18,276","22,293","21,041"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,7%
5 Years:,-4%
3 Years:,-11%
TTM:,18%

Compounded Profit Growth
10 Years:,%
5 Years:,%
3 Years:,%
TTM:,42%

Stock Price CAGR
10 Years:,9%
5 Years:,-10%
3 Years:,-16%
1 Year:,6%

Return on Equity
10 Years:,2%
5 Years:,-8%
3 Years:,-26%
Last Year:,-25%

