--- ABOUT ---
""

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"10,138",844,"1,022 / 732",46.2

Book Value,Dividend Yield,ROCE,ROE
165,0.00,12.6,11.8

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,253","1,284","1,409","1,441","1,490","1,489","1,576","1,561","1,510","1,543","1,679","1,806","1,864"
Expenses +,"1,171","1,213","1,324","1,350","1,385","1,395","1,452","1,429","1,373","1,412","1,530","1,648","1,695"
Operating Profit,82,71,85,92,106,94,124,133,136,131,149,159,169
OPM %,7%,6%,6%,6%,7%,6%,8%,8%,9%,8%,9%,9%,9%
Other Income +,14,9,10,10,10,9,12,13,16,15,17,18,21
Interest,22,23,24,24,25,25,25,26,27,27,29,31,33
Depreciation,56,52,55,57,59,60,63,62,64,66,69,73,76
Profit before tax,17,5,16,20,32,18,48,57,61,53,69,73,80
Tax %,-54%,26%,12%,31%,-5%,19%,19%,19%,16%,20%,19%,21%,20%
Net Profit +,27,4,15,14,34,14,39,46,51,42,56,58,64
EPS in Rs,2.23,0.32,1.22,1.15,2.79,1.20,3.24,3.83,4.29,3.54,4.63,4.82,5.33
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-19,-17,34,32,147,-7,3,170,90,144,540,496
Cash from Investing Activity +,-16,-32,-15,-18,-19,-28,-35,-703,429,-83,-318,-128
Cash from Financing Activity +,67,35,-29,-1,-83,90,-6,440,-170,-198,-228,-256
Net Cash Flow,32,-15,-10,14,45,56,-37,-93,350,-137,-5,112
Free Cash Flow,-35,-35,19,32,125,-37,-51,56,-78,61,482,373
CFO/OP,-26%,-19%,70%,96%,133%,6%,15%,75%,39%,49%,120%,94%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,1,1,0,2,1,1,1,1,1,1,1,1
Inventory Days,84,82,76,76,78,101,113,112,117,111,106,99
Days Payable,34,29,25,27,31,37,22,30,27,21,24,22
Cash Conversion Cycle,51,53,51,51,48,65,91,82,91,92,83,79
Working Capital Days,16,12,14,13,8,25,46,100,58,58,54,49
ROCE %,,11%,19%,13%,12%,9%,13%,10%,5%,7%,10%,13%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,40.43%,40.41%,40.45%,40.39%,40.39%,40.39%,40.39%,40.33%,40.32%,40.29%,40.29%,40.22%
FIIs +,4.87%,12.36%,12.96%,14.94%,14.85%,14.72%,15.23%,15.61%,16.43%,16.53%,16.83%,15.53%
DIIs +,28.13%,25.50%,25.19%,22.47%,22.17%,27.98%,25.66%,26.19%,26.03%,26.51%,26.58%,27.82%
Public +,26.42%,21.61%,21.31%,22.10%,22.51%,16.85%,18.68%,17.82%,17.18%,16.60%,16.27%,16.41%
Others +,0.15%,0.12%,0.10%,0.10%,0.08%,0.07%,0.05%,0.05%,0.05%,0.05%,0.04%,0.04%
No. of Shareholders,"70,017","66,430","66,048","74,976","76,934","87,328","83,912","83,439","81,742","78,337","79,157","77,278"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,15%
5 Years:,18%
3 Years:,15%
TTM:,12%

Compounded Profit Growth
10 Years:,37%
5 Years:,29%
3 Years:,67%
TTM:,50%

Stock Price CAGR
10 Years:,%
5 Years:,%
3 Years:,3%
1 Year:,-3%

Return on Equity
10 Years:,8%
5 Years:,8%
3 Years:,8%
Last Year:,12%

