--- ABOUT ---
Kajaria Ceramics Ltd is primarily engaged in manufacturing and trading of ceramic and vitrified tiles in India. [1] It is the largest manufacturer of ceramic/ vitrified tiles in India and 8th largest in the world. [2]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"18,641","1,170","1,322 / 870",35.8

Book Value,Dividend Yield,ROCE,ROE
192,0.77,23.3,17.9

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,205","1,064","1,122","1,152","1,208","1,096","1,179","1,156","1,222","1,103","1,186","1,168","1,373"
Expenses +,"1,029",895,942,973,"1,036",927,"1,023","1,003","1,083",916,973,968,"1,110"
Operating Profit,176,169,179,178,172,169,156,152,138,187,213,200,263
OPM %,15%,16%,16%,16%,14%,15%,13%,13%,11%,17%,18%,17%,19%
Other Income +,6,9,8,11,15,5,10,4,-11,12,15,-28,9
Interest,7,5,4,5,5,3,5,7,6,5,6,6,6
Depreciation,34,31,36,39,42,42,41,40,43,44,42,42,42
Profit before tax,140,143,147,146,140,128,121,110,78,150,181,125,224
Tax %,21%,24%,25%,26%,25%,28%,29%,28%,44%,26%,26%,31%,30%
Net Profit +,111,109,111,108,104,92,86,79,43,110,134,86,157
EPS in Rs,6.78,6.75,6.78,6.54,6.43,5.64,5.29,4.88,2.67,6.84,8.35,5.51,9.78
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,35,41,49,61,59,52,57,51,50,51,45,47
Inventory Days,151,189,168,150,147,189,119,122,127,111,126,97
Days Payable,120,144,121,102,112,88,66,78,70,61,69,56
Cash Conversion Cycle,65,87,96,108,94,152,110,94,107,101,102,88
Working Capital Days,-0,17,31,43,41,57,51,36,45,47,42,42
ROCE %,33%,34%,31%,25%,23%,18%,21%,24%,20%,21%,17%,23%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,47.49%,47.49%,47.49%,47.49%,47.49%,47.49%,47.49%,47.49%,47.49%,47.61%,47.69%,47.69%
FIIs +,17.95%,18.48%,18.33%,19.18%,16.21%,16.07%,16.04%,15.79%,12.55%,11.57%,11.66%,10.23%
DIIs +,25.22%,25.43%,25.53%,24.91%,27.83%,28.39%,27.91%,27.68%,27.39%,26.00%,26.30%,27.47%
Public +,9.33%,8.59%,8.66%,8.43%,8.46%,8.05%,8.57%,9.06%,12.57%,14.82%,14.34%,14.60%
No. of Shareholders,"67,854","71,396","74,777","80,081","83,280","77,587","82,462","89,567","93,310","92,814","91,388","92,831"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,7%
5 Years:,12%
3 Years:,3%
TTM:,4%

Compounded Profit Growth
10 Years:,8%
5 Years:,11%
3 Years:,14%
TTM:,73%

Stock Price CAGR
10 Years:,7%
5 Years:,4%
3 Years:,-2%
1 Year:,14%

Return on Equity
10 Years:,17%
5 Years:,16%
3 Years:,15%
Last Year:,18%

