--- ABOUT ---
"Thyrocare Technologies is engaged in the business of healthcare industry and is involved in providing quality diagnostic services at affordable costs to patients, laboratories and hospitals in India."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"8,604",541,578 / 317,53.5

Book Value,Dividend Yield,ROCE,ROE
36.8,1.73,35.4,28.4

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,136,135,148,135,154,157,177,166,187,193,217,196,224
Expenses +,111,100,110,103,121,115,129,124,130,135,145,138,149
Operating Profit,25,35,38,32,34,42,48,42,57,58,71,58,75
OPM %,18%,26%,25%,23%,22%,27%,27%,25%,30%,30%,33%,30%,34%
Other Income +,4,1,3,3,3,4,3,4,5,5,3,-1,5
Interest,1,1,1,1,1,1,1,1,1,1,1,-0,2
Depreciation,11,10,11,13,13,11,13,17,14,11,12,22,14
Profit before tax,17,25,28,20,23,34,37,28,47,50,63,35,64
Tax %,28%,31%,28%,26%,25%,29%,28%,32%,54%,24%,24%,21%,24%
Net Profit +,12,17,20,15,17,24,26,19,22,38,48,28,49
EPS in Rs,0.79,1.09,1.28,0.97,1.12,1.52,1.68,1.20,1.36,2.45,3.02,1.82,2.96
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Assets,329,410,438,479,475,469,541,607,632,644,693,747

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,34,68,90,107,100,168,115,113,129,168,180,213
Cash from Investing Activity +,-18,-18,-42,-43,-12,1,-49,-24,-39,-91,-41,-23
Cash from Financing Activity +,-23,-45,-49,-64,-94,-165,-62,-89,-86,-85,-130,-170
Net Cash Flow,-6,5,-0,-0,-5,4,4,0,4,-8,8,21
Free Cash Flow,25,53,53,63,61,158,93,99,88,107,146,198
CFO/OP,79%,106%,113%,108%,104%,122%,92%,72%,128%,141%,122%,104%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,10,11,8,10,11,14,33,58,59,28,39,33
Inventory Days,48,56,65,66,60,64,52,53,62,104,89,81
Days Payable,5,10,6,25,25,68,56,36,54,88,146,109
Cash Conversion Cycle,53,57,67,50,46,10,29,75,67,44,-18,4
Working Capital Days,28,2,19,10,28,-8,19,41,31,7,13,19
ROCE %,,24%,28%,33%,30%,35%,36%,42%,17%,18%,25%,35%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,71.14%,71.14%,71.11%,71.11%,71.11%,71.11%,71.06%,71.06%,71.06%,71.06%,60.93%,60.92%
FIIs +,3.44%,3.46%,3.35%,2.90%,2.49%,1.93%,2.77%,2.41%,3.23%,4.85%,4.96%,5.37%
DIIs +,13.46%,13.33%,13.89%,14.88%,14.89%,14.79%,14.68%,14.97%,14.54%,13.47%,20.52%,21.00%
Public +,11.95%,12.08%,11.64%,11.11%,11.49%,12.15%,11.49%,11.57%,11.18%,10.61%,13.61%,12.71%
No. of Shareholders,"76,292","72,000","68,844","64,823","61,636","59,377","56,666","57,403","54,566","54,142","77,619","73,377"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,13%
5 Years:,11%
3 Years:,16%
TTM:,21%

Compounded Profit Growth
10 Years:,12%
5 Years:,8%
3 Years:,36%
TTM:,85%

Stock Price CAGR
10 Years:,11%
5 Years:,4%
3 Years:,46%
1 Year:,61%

Return on Equity
10 Years:,21%
5 Years:,20%
3 Years:,20%
Last Year:,28%

