--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,51.88%,51.88%,51.88%,51.88%,51.88%,50.10%,50.10%,50.10%,50.10%,50.10%,50.10%,50.10%
FIIs +,11.58%,11.25%,10.90%,12.45%,12.66%,13.60%,15.20%,15.42%,16.02%,15.92%,11.75%,9.84%
DIIs +,26.65%,27.16%,26.95%,25.84%,25.29%,26.33%,24.91%,24.18%,22.55%,22.54%,25.47%,26.86%
Public +,9.90%,9.73%,10.28%,9.83%,10.16%,9.97%,9.79%,10.29%,11.32%,11.43%,12.66%,13.18%
No. of Shareholders,"98,643","1,03,019","1,16,281","1,10,618","1,25,227","1,36,627","1,37,820","1,59,540","1,73,927","1,79,525","1,91,228","1,97,513"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,11%
5 Years:,12%
3 Years:,11%
TTM:,8%

Compounded Profit Growth
10 Years:,16%
5 Years:,3%
3 Years:,55%
TTM:,15%

Stock Price CAGR
10 Years:,15%
5 Years:,4%
3 Years:,-1%
1 Year:,-40%

Return on Equity
10 Years:,14%
5 Years:,10%
3 Years:,11%
Last Year:,11%

