--- ABOUT ---
"Founded in the year 1863, Bombay Burmah Trading Corporation Limited (BBTCL) is a flagship Company of Wadia Group. Originally BBTCL was formed as a public company to carry out Teak business of William Wallace and was catering to domestic demands. Later in 1913 BBTCL turned to tea plantations by investing in Tea estates in South India. Currently BBTCL has its presence in diversified business of Tea, Coffee, other plantation products, Biscuits, Dairy products, Auto electric and White goods, weighing products, horticulture, Healthcare products, Dental, orthopedic and ophthalmic products. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"10,728","1,538","2,135",8.88

Book Value,Dividend Yield,ROCE,ROE
"1,009",1.11,33.0,19.1

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"4,108","4,087","4,524","4,337","4,162","4,333","4,761","4,685","4,519","4,712","4,943","5,066","4,818"
Expenses +,"3,431","3,748","3,737","3,538","3,399","3,598","4,037","3,811","3,717","3,988","4,007","4,123","3,991"
Operating Profit,678,339,787,799,763,736,724,873,802,724,936,943,827
OPM %,16%,8%,17%,18%,18%,17%,15%,19%,18%,15%,19%,19%,17%
Other Income +,"-1,532",97,66,269,105,29,187,81,109,74,85,78,174
Interest,113,127,155,53,29,31,37,51,39,34,41,39,24
Depreciation,69,74,75,81,84,77,80,86,84,86,89,88,89
Profit before tax,"-1,037",235,624,934,756,656,794,818,788,678,891,893,889
Tax %,29%,71%,34%,22%,27%,28%,35%,23%,26%,27%,36%,27%,12%
Net Profit +,"-1,334",68,412,731,549,472,516,627,585,498,566,655,781
EPS in Rs,-230.58,-22.38,17.49,65.46,40.73,31.86,36.22,48.58,44.24,34.50,34.64,45.34,63.63
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,779,"1,071","2,365","2,832","3,221","4,998","4,638","3,818","4,795","4,281","5,332","6,751"
Other Assets +,"1,786","1,997","2,776","2,920","3,381","3,391","4,847","8,109","7,136","3,690","3,419","3,931"
Total Assets,"4,493","5,148","7,391","8,332","9,427","11,329","12,418","15,251","15,677","11,911","12,721","14,539"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,656,786,411,"1,213","1,104","1,409","1,692","1,447","2,475","1,935","2,278","2,418"
Cash from Investing Activity +,-435,-667,-357,-967,-772,"-1,643",-393,"-2,993","-1,819","3,912",-905,"-1,187"
Cash from Financing Activity +,-59,-304,-26,-221,-368,267,-866,"1,494",-705,"-5,648","-1,844","-1,132"
Net Cash Flow,162,-185,27,26,-35,33,433,-52,-50,199,-472,99
Free Cash Flow,694,503,64,796,694,"1,152","1,441",886,"1,884","1,678","2,017","2,286"
CFO/OP,112%,99%,64%,130%,101%,110%,115%,135%,190%,97%,98%,98%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,9,10,9,13,15,11,9,10,9,10,10,10
Inventory Days,39,39,47,43,48,43,56,59,47,47,44,45
Days Payable,56,58,50,60,64,56,64,54,55,63,61,63
Cash Conversion Cycle,-8,-9,5,-4,-1,-1,1,14,1,-6,-6,-7
Working Capital Days,-19,-13,21,14,21,-11,-24,-39,-56,-35,-27,0
ROCE %,28%,36%,27%,21%,27%,24%,24%,16%,16%,28%,36%,33%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.04%,74.05%,74.05%,74.05%,74.05%,74.05%,74.05%,74.05%,74.05%,74.05%,74.04%,74.04%
FIIs +,8.24%,8.27%,8.48%,8.96%,8.86%,9.48%,9.64%,9.60%,9.33%,9.30%,9.42%,9.48%
DIIs +,1.19%,1.30%,1.25%,1.27%,1.45%,1.50%,1.48%,1.47%,1.43%,1.43%,1.42%,1.46%
Public +,16.53%,16.39%,16.22%,15.71%,15.64%,14.97%,14.84%,14.88%,15.19%,15.22%,15.12%,15.01%
No. of Shareholders,"40,495","38,086","33,322","32,500","34,104","40,610","39,028","43,025","44,823","44,643","47,042","46,776"

--- CAGR BOXES ---




