--- ABOUT ---
"Rane Holdings Limited (RHL), founded in 1929 is headquartered in Chennai, India. It is the holding company of Rane Group and holds its trademark. [1] [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,411","1,688","1,835 / 981",27.7

Book Value,Dividend Yield,ROCE,ROE
808,2.25,9.57,7.69

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,938,894,928,837,870,831,916,"1,241","1,374","1,341","1,399","1,535","1,609"
Expenses +,877,817,858,747,787,758,835,"1,162","1,278","1,239","1,302","1,492","1,483"
Operating Profit,61,78,70,90,83,73,81,78,95,102,97,42,126
OPM %,6%,9%,8%,11%,10%,9%,9%,6%,7%,8%,7%,3%,8%
Other Income +,-0,-6,-64,19,14,10,222,13,10,33,21,4,37
Interest,17,19,17,18,17,17,20,24,24,21,19,19,15
Depreciation,40,35,35,32,35,33,35,47,52,50,52,52,55
Profit before tax,3,18,-46,59,45,33,248,19,29,63,47,-25,92
Tax %,331%,31%,-212%,18%,15%,40%,25%,78%,60%,9%,33%,55%,5%
Net Profit +,-8,12,51,48,38,20,185,4,12,57,31,-40,88
EPS in Rs,-13.20,8.94,28.46,27.29,21.99,9.19,124.44,2.27,6.58,35.57,16.45,-35.41,51.94
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
CWIP,55,21,32,28,33,52,34,28,38,45,131,139
Investments,32,28,307,347,387,369,379,353,345,373,369,296
Other Assets +,753,860,722,897,"1,003",937,"1,056","1,236","1,339","1,428","1,902","2,193"
Total Assets,"1,649","1,889","1,842","2,078","2,221","2,163","2,271","2,460","2,588","2,645","3,542","3,843"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,198,174,160,132,110,180,132,15,186,233,513,280
Cash from Investing Activity +,-120,-157,-26,-66,-87,-124,-96,-114,-152,-105,-196,-0
Cash from Financing Activity +,-80,-20,-129,-50,-16,-33,-36,65,-14,-138,-324,-256
Net Cash Flow,-2,-3,5,16,7,24,0,-34,20,-9,-7,23
Free Cash Flow,89,14,118,8,-9,33,54,-117,29,66,321,63
CFO/OP,104%,92%,86%,72%,68%,140%,182%,33%,77%,85%,150%,80%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,59,65,58,71,69,61,87,78,67,62,77,66
Inventory Days,70,71,76,76,82,104,99,100,85,82,76,60
Days Payable,88,101,115,122,103,116,162,125,94,82,105,77
Cash Conversion Cycle,40,35,18,25,47,49,23,53,57,62,48,49
Working Capital Days,-13,-10,-9,-2,-2,49,48,60,57,57,43,-20
ROCE %,12%,11%,17%,18%,16%,3%,-1%,4%,11%,13%,10%,10%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,46.58%,46.58%,46.58%,46.58%,46.58%,46.55%,46.55%,46.55%,46.55%,46.55%,46.55%,46.63%
FIIs +,0.47%,0.39%,0.41%,0.40%,0.49%,0.92%,0.85%,0.81%,0.82%,1.05%,0.82%,0.76%
DIIs +,1.54%,2.02%,1.70%,1.59%,1.77%,3.14%,3.81%,3.84%,3.83%,4.03%,4.09%,4.11%
Public +,51.41%,51.02%,51.31%,51.43%,51.17%,49.38%,48.78%,48.79%,48.79%,48.36%,48.54%,48.48%
No. of Shareholders,"14,101","14,236","14,145","14,132","14,277","15,415","15,911","15,869","15,968","16,248","15,993","15,635"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,9%
5 Years:,24%
3 Years:,19%
TTM:,34%

Compounded Profit Growth
10 Years:,4%
5 Years:,27%
3 Years:,8%
TTM:,8%

Stock Price CAGR
10 Years:,11%
5 Years:,21%
3 Years:,18%
1 Year:,11%

Return on Equity
10 Years:,8%
5 Years:,9%
3 Years:,12%
Last Year:,8%

