--- ABOUT ---
Ratnamani Metals & Tubes Ltd is engaged in the manufacturing of stainless steel pipes and tubes and carbon steel pipes from its manufacturing facilities in India. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"19,422","2,771","3,345 / 1,900",39.7

Book Value,Dividend Yield,ROCE,ROE
586,0.51,17.9,12.6

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,499","1,175","1,131","1,257","1,496","1,184",971,"1,316","1,715","1,152","1,192","1,066","1,085"
Expenses +,"1,199",969,886,"1,057","1,250","1,020",818,"1,112","1,413",963,980,861,931
Operating Profit,301,206,245,200,246,164,154,204,302,188,211,205,154
OPM %,20%,18%,22%,16%,16%,14%,16%,15%,18%,16%,18%,19%,14%
Other Income +,7,9,11,15,39,12,20,19,9,30,27,13,41
Interest,14,10,11,13,12,10,14,7,7,11,7,7,6
Depreciation,25,24,24,25,25,26,26,27,29,32,32,33,35
Profit before tax,268,181,221,178,248,140,134,188,276,176,199,177,154
Tax %,28%,25%,26%,25%,22%,25%,26%,29%,26%,28%,22%,24%,25%
Net Profit +,193,135,164,133,193,106,99,133,203,127,156,135,116
EPS in Rs,27.33,19.10,23.38,18.96,27.42,15.00,14.32,18.73,29.55,18.81,19.43,15.67,14.93
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,59.77%,59.77%,59.77%,59.77%,59.77%,59.77%,59.77%,59.77%,59.77%,59.77%,59.77%,59.77%
FIIs +,12.79%,12.87%,12.77%,12.86%,12.61%,12.70%,11.56%,11.63%,11.28%,11.15%,11.11%,10.60%
DIIs +,16.45%,16.47%,16.28%,16.14%,16.58%,16.75%,18.74%,18.80%,19.18%,18.79%,18.92%,19.45%
Government +,0.00%,0.00%,0.00%,0.00%,0.01%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%
Public +,10.99%,10.87%,11.15%,11.22%,11.03%,10.75%,9.92%,9.79%,9.74%,10.26%,10.19%,10.15%
No. of Shareholders,"26,561","28,778","34,253","39,190","39,503","38,493","33,802","33,430","32,422","40,486","39,516","38,601"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,10%
5 Years:,14%
3 Years:,0%
TTM:,-13%

Compounded Profit Growth
10 Years:,11%
5 Years:,12%
3 Years:,-1%
TTM:,-10%

Stock Price CAGR
10 Years:,24%
5 Years:,15%
3 Years:,6%
1 Year:,-2%

Return on Equity
10 Years:,17%
5 Years:,17%
3 Years:,16%
Last Year:,13%

