Free Cash Flow,,,-44,-260,-63,-58,-16,-379,-457,-525,"-2,415",-702
CFO/OP,,,71%,16%,40%,33%,31%,-29%,4%,-11%,-62%,42%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,46,63,113,111,113,81,62,58,46,48,55
Inventory Days,,56,44,71,,43,52,37,40,48,69,36
Days Payable,,66,78,187,,222,128,88,123,135,196,150
Cash Conversion Cycle,,36,29,-3,111,-66,5,11,-26,-41,-78,-59
Working Capital Days,,50,-4,5,33,113,71,64,62,74,87,33
ROCE %,,,33%,24%,24%,24%,26%,28%,25%,24%,17%,11%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.53%,74.53%,74.53%,74.53%,74.53%,71.77%,71.78%,71.78%,71.78%,71.78%,71.78%,71.78%
FIIs +,1.59%,1.67%,1.56%,1.68%,2.04%,2.60%,2.76%,2.87%,2.43%,2.32%,1.92%,1.39%
DIIs +,13.14%,13.05%,12.45%,12.50%,12.13%,12.70%,12.14%,12.02%,11.65%,11.61%,11.14%,10.65%
Public +,10.73%,10.74%,11.47%,11.30%,11.30%,12.92%,13.31%,13.33%,14.13%,14.29%,15.16%,16.18%
No. of Shareholders,"75,484","77,390","78,475","85,596","1,04,692","1,33,154","1,38,360","1,37,436","1,28,602","1,29,217","1,25,621","1,21,715"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,22%
5 Years:,15%
3 Years:,4%
TTM:,4%

Compounded Profit Growth
10 Years:,26%
5 Years:,5%
3 Years:,-16%
TTM:,-40%

Stock Price CAGR
10 Years:,%
5 Years:,9%
3 Years:,-12%
1 Year:,-42%

Return on Equity
10 Years:,21%
5 Years:,20%
3 Years:,16%
Last Year:,10%

