--- ABOUT ---
"Mahindra Holidays & Resorts India Ltd. (MHRIL), a part of the Leisure and Hospitality sector of the Mahindra Group offers family holidays primarily through vacation ownership memberships. Started in 1996, the company's flagship brand ‘Club Mahindra’ has over 250,000 members. [1] The Company is the largest Vacation Ownership company outside the US and is 6th largest globally [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,749",235,382 / 208,63.4

Book Value,Dividend Yield,ROCE,ROE
38.5,0.00,7.75,9.61

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,712,614,655,635,800,653,671,678,779,701,717,753,820
Expenses +,547,530,520,530,613,548,548,533,574,579,565,609,623
Operating Profit,165,84,136,105,187,105,123,146,204,122,152,144,197
OPM %,23%,14%,21%,17%,23%,16%,18%,21%,26%,17%,21%,19%,24%
Other Income +,24,38,17,32,30,33,35,32,28,39,32,19,24
Interest,33,32,33,45,22,35,38,37,38,39,48,47,47
Depreciation,79,81,84,86,86,89,92,93,92,96,101,104,109
Profit before tax,77,9,35,6,109,14,28,48,102,26,36,12,65
Tax %,27%,90%,39%,-67%,24%,57%,59%,26%,29%,73%,52%,88%,36%
Net Profit +,56,1,21,11,83,6,11,35,73,7,17,1,41
EPS in Rs,2.80,0.01,1.06,0.58,4.08,0.29,0.68,1.72,3.62,0.39,0.88,0.11,2.06
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
CWIP,95,75,171,112,227,250,124,122,182,244,407,325
Investments,143,61,104,453,324,406,77,306,573,675,753,695
Other Assets +,"1,561","2,150","2,411","2,481","4,055","4,129","4,147","4,007","3,924","4,122","4,260","4,589"
Total Assets,"2,830","3,625","3,959","4,505","7,044","8,648","8,319","8,621","9,098","9,629","10,423","11,385"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,201,242,276,551,263,561,382,498,681,624,621,531
Cash from Investing Activity +,-308,-379,-182,-547,-239,-281,-235,-257,-209,-448,-402,-213
Cash from Financing Activity +,78,274,-6,-144,-21,-254,-154,-217,-459,-190,-285,-315
Net Cash Flow,-30,137,88,-140,4,26,-6,23,14,-13,-66,2
Free Cash Flow,67,68,128,348,99,417,263,375,425,310,295,139
CFO/OP,127%,111%,102%,173%,189%,167%,159%,136%,141%,110%,106%,105%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,392,213,164,169,181,192,204,175,148,149,150,150
Inventory Days,,703,411,540,499,418,735,746,592,609,753,
Days Payable,,478,245,271,250,234,409,480,413,399,383,
Cash Conversion Cycle,392,438,330,438,431,376,530,441,327,359,520,150
Working Capital Days,230,150,123,115,122,45,138,14,68,-58,16,145
ROCE %,17%,16%,19%,20%,10%,10%,4%,8%,10%,9%,10%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,66.95%,66.81%,66.77%,66.77%,66.76%,66.76%,66.75%,66.74%,66.74%,66.74%,66.74%,66.74%
FIIs +,5.24%,5.19%,5.23%,5.26%,5.34%,5.31%,5.37%,5.36%,5.42%,5.44%,5.51%,5.30%
DIIs +,8.29%,10.41%,10.59%,10.70%,10.45%,10.25%,10.19%,10.07%,10.17%,10.01%,10.38%,11.01%
Public +,19.27%,17.39%,17.21%,17.07%,17.23%,17.49%,17.49%,17.64%,17.45%,17.63%,17.19%,16.76%
Others +,0.25%,0.21%,0.21%,0.21%,0.20%,0.19%,0.19%,0.19%,0.19%,0.19%,0.19%,0.18%
No. of Shareholders,"77,091","70,620","75,934","76,636","79,175","82,831","84,080","84,856","88,115","88,964","92,347","93,818"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,6%
5 Years:,12%
3 Years:,6%
TTM:,8%

Compounded Profit Growth
10 Years:,-1%
5 Years:,42%
3 Years:,-14%
TTM:,-41%

Stock Price CAGR
10 Years:,2%
5 Years:,7%
3 Years:,-7%
1 Year:,-30%

Return on Equity
10 Years:,16%
5 Years:,21%
3 Years:,17%
Last Year:,10%

