--- ABOUT ---
"Ramky Infrastructure Limited is a flagship company of the Ramky Group. The Co is engaged in the business of construction, infrastructure development and management. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,956",427,706,13.1

Book Value,Dividend Yield,ROCE,ROE
312,0.00,13.7,11.1

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,576,557,582,441,581,569,527,459,489,379,472,489,507
Expenses +,481,400,401,364,486,453,399,369,487,303,389,413,511
Operating Profit,96,157,181,77,96,116,129,90,2,76,83,76,-4
OPM %,17%,28%,31%,17%,16%,20%,24%,20%,0%,20%,18%,16%,-1%
Other Income +,"1,319",37,41,40,43,36,36,40,55,61,57,62,74
Interest,89,40,46,45,28,29,30,26,35,22,18,18,16
Depreciation,11,11,12,12,13,12,13,13,13,14,15,15,14
Profit before tax,"1,314",143,164,59,97,111,122,90,8,101,108,105,40
Tax %,18%,26%,26%,37%,41%,36%,32%,34%,245%,24%,30%,26%,-29%
Net Profit +,"1,078",105,121,38,58,71,83,60,-12,77,76,78,52
EPS in Rs,155.65,14.64,16.28,5.27,8.29,9.77,11.30,8.15,-1.94,10.75,10.87,11.35,6.21
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
CWIP,11,4,4,16,0,1,28,28,61,0,0,1
Investments,105,198,170,138,6,6,7,7,7,0,0,0
Other Assets +,"5,104","4,819","5,098","4,545","4,330","4,062","4,141","4,252","4,244","4,039","3,975","3,937"
Total Assets,"6,535","5,374","5,576","4,996","4,616","4,308","4,377","4,552","4,641","4,256","4,181","4,124"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,149,-160,350,421,404,263,222,278,"2,611",370,373,-262
Cash from Investing Activity +,29,75,78,-21,106,30,1,-85,-215,-72,-11,413
Cash from Financing Activity +,-158,110,-491,-421,-477,-195,-227,-327,"-1,650","-1,011",-380,-69
Net Cash Flow,20,25,-63,-21,33,98,-3,-135,745,-712,-18,82
Free Cash Flow,150,-160,410,358,390,259,185,184,"2,477",262,229,3
CFO/OP,-87%,211%,297%,"3,487%",227%,-565%,171%,128%,768%,87%,125%,-79%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,217,180,253,218,126,96,115,111,81,70,67,152
Inventory Days,"3,248","1,174",,,,,,,,,,27
Days Payable,"3,493","1,482",,,,,,,,,,203
Cash Conversion Cycle,-28,-128,253,218,126,96,115,111,81,70,67,-25
Working Capital Days,-153,28,-56,-31,-47,-134,-164,-409,-249,2,-62,101
ROCE %,-4%,9%,11%,14%,11%,3%,9%,19%,16%,21%,17%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,69.83%,69.81%,69.81%,69.81%,69.81%,69.81%,69.81%,69.81%,69.81%,69.81%,69.81%,69.81%
FIIs +,0.07%,0.60%,0.56%,0.61%,0.30%,0.46%,0.74%,1.22%,1.48%,1.30%,1.24%,1.85%
DIIs +,0.13%,0.38%,0.43%,0.48%,0.48%,0.68%,0.51%,0.61%,0.70%,0.79%,0.79%,0.91%
Public +,29.97%,29.23%,29.21%,29.10%,29.40%,29.06%,28.93%,28.35%,28.01%,28.10%,28.18%,27.44%
No. of Shareholders,"16,085","16,366","16,984","20,751","23,839","24,037","23,881","23,251","23,241","23,162","22,278","23,216"

--- CAGR BOXES ---




