--- ABOUT ---
"Incorporated in 1976, Kaveri Seed Company Ltd is in the business of research, production, processing and marketing of various high quality hybrid seeds [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"4,370",850,"1,275 / 705",14.8

Book Value,Dividend Yield,ROCE,ROE
342,0.59,18.8,18.2

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,74,736,171,143,98,803,137,174,90,859,219,210,107
Expenses +,90,458,160,134,110,508,139,160,107,520,225,189,123
Operating Profit,-17,278,11,9,-12,295,-2,14,-17,338,-6,21,-16
OPM %,-23%,38%,7%,6%,-12%,37%,-1%,8%,-18%,39%,-3%,10%,-15%
Other Income +,8,12,14,13,25,9,13,11,13,10,6,8,6
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,6,6,6,7,10,8,8,9,16,14,15,15,16
Profit before tax,-14,284,19,15,3,297,3,17,-20,334,-15,14,-27
Tax %,12%,3%,25%,25%,112%,2%,126%,11%,17%,2%,7%,6%,3%
Net Profit +,-16,275,14,11,-0,291,-1,15,-23,327,-16,13,-28
EPS in Rs,-2.77,48.91,2.45,2.11,-0.05,56.28,-0.13,3.00,-4.46,63.39,-3.00,2.53,-5.41
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,295,506,657,623,510,384,599,517,562,476,613,401
Other Assets +,641,633,637,615,763,925,"1,085","1,075","1,092","1,140","1,529","1,796"
Total Assets,"1,158","1,361","1,528","1,465","1,550","1,577","1,960","1,877","2,048","2,048","2,649","2,759"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,145,246,218,148,128,192,252,110,297,389,197,-6
Cash from Investing Activity +,-84,-202,-150,71,82,112,-217,66,-119,38,-183,92
Cash from Financing Activity +,-61,-42,-56,-226,-219,-301,-29,-170,-176,-425,-18,-64
Net Cash Flow,-0,3,11,-7,-9,3,5,7,1,3,-3,21
Free Cash Flow,63,221,175,134,59,141,213,63,187,289,108,-155
CFO/OP,47%,131%,156%,67%,66%,81%,88%,59%,129%,142%,76%,7%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,37,39,44,38,38,46,37,42,46,36,28,29
Inventory Days,411,462,399,386,483,485,486,517,464,467,613,608
Days Payable,128,198,270,192,188,203,242,156,150,155,286,241
Cash Conversion Cycle,320,304,174,233,334,329,281,403,360,347,354,396
Working Capital Days,74,96,56,75,95,126,130,175,123,80,99,275
ROCE %,47%,21%,15%,21%,20%,24%,27%,16%,17%,22%,20%,19%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,59.90%,59.90%,59.90%,60.50%,60.50%,60.50%,60.50%,60.50%,60.50%,60.50%,60.50%,60.50%
FIIs +,16.29%,16.29%,17.69%,17.22%,18.97%,19.84%,19.51%,20.41%,20.34%,20.36%,19.95%,18.55%
DIIs +,6.76%,6.76%,4.58%,4.83%,4.98%,3.77%,3.55%,2.91%,2.87%,2.87%,2.78%,2.87%
Public +,15.58%,15.58%,16.36%,15.87%,14.97%,15.31%,15.86%,15.59%,15.70%,15.68%,15.41%,17.30%
Others +,1.46%,1.46%,1.46%,1.58%,0.59%,0.58%,0.58%,0.58%,0.58%,0.58%,1.35%,0.77%
No. of Shareholders,"56,829","56,829","49,174","52,447","49,074","56,652","57,457","54,560","64,905","58,095","56,062","56,781"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,7%
5 Years:,6%
3 Years:,9%
TTM:,16%

Compounded Profit Growth
10 Years:,6%
5 Years:,1%
3 Years:,11%
TTM:,14%

Stock Price CAGR
10 Years:,7%
5 Years:,3%
3 Years:,19%
1 Year:,-32%

Return on Equity
10 Years:,19%
5 Years:,18%
3 Years:,19%
Last Year:,18%

