--- ABOUT ---
"Incorporated in 1936, Rajapalayam Mills Ltd manufactures cotton yarn and fabrics. It also generates electricity from its windmills for its captive requirements [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
774,840,"1,020 / 668",6.82

Book Value,Dividend Yield,ROCE,ROE
"2,633",0.06,1.81,4.79

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,221,201,232,203,223,218,229,229,222,189,241,243,269
Expenses +,199,189,194,184,202,202,202,218,203,166,200,215,239
Operating Profit,22,12,38,19,21,16,27,11,19,23,42,27,30
OPM %,10%,6%,16%,9%,10%,7%,12%,5%,9%,12%,17%,11%,11%
Other Income +,2,25,2,6,3,4,3,5,5,3,4,5,6
Interest,14,16,17,21,21,22,23,23,23,24,23,23,22
Depreciation,14,14,16,19,19,19,19,19,19,19,19,19,19
Profit before tax,-3,8,7,-15,-14,-21,-11,-26,-18,-16,4,-11,-5
Tax %,-192%,-41%,52%,-26%,-11%,-25%,-6%,-25%,-24%,-25%,76%,-25%,-27%
Net Profit +,29,24,10,3,8,-7,-6,34,-5,8,17,60,30
EPS in Rs,31.17,25.78,10.60,2.74,8.99,-7.49,-6.18,37.20,-5.03,8.81,18.55,64.56,32.11
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2013,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,41,"1,210","1,318","1,406","1,504","1,588","1,716","1,844","1,860","1,936","2,059","2,200"
Other Assets +,196,190,232,207,330,260,283,456,668,578,589,623
Total Assets,558,"1,700","1,840","1,895","2,233","2,431","2,572","2,997","3,472","3,516","3,593","3,721"

--- CASH FLOW ---
,Mar 2013,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,44,45,32,76,21,43,34,4,-46,148,116,66
Cash from Investing Activity +,6,6,-5,-10,-209,-132,-25,-152,-304,-46,-51,-14
Cash from Financing Activity +,-50,-53,-26,-68,190,92,-10,149,349,-102,-65,-50
Net Cash Flow,0,-1,1,-1,2,3,-1,1,-0,-0,-0,1
Free Cash Flow,38,33,22,50,-195,-129,-9,-185,-401,50,91,30
CFO/OP,60%,83%,53%,135%,44%,122%,88%,5%,-36%,166%,158%,53%

--- RATIOS ---
,Mar 2013,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,39,37,39,43,55,52,68,55,67,71,74,83
Inventory Days,174,206,264,175,249,288,204,264,287,232,213,231
Days Payable,26,11,17,9,32,30,23,19,12,17,21,14
Cash Conversion Cycle,187,232,285,209,272,310,250,300,342,286,267,300
Working Capital Days,-1,-45,-35,-33,-65,-88,-112,-58,-49,-55,-56,-66
ROCE %,13%,,4%,2%,2%,0%,-0%,3%,3%,1%,0%,2%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,55.43%,55.43%,55.43%,56.28%,56.28%,56.28%,56.28%,56.28%,56.28%,56.28%,56.28%,56.28%
FIIs +,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%
DIIs +,0.36%,0.36%,0.36%,0.36%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%
Public +,44.15%,44.14%,44.14%,43.30%,43.65%,43.64%,43.64%,43.64%,43.62%,43.65%,43.64%,43.63%
No. of Shareholders,"7,755","7,456","7,114","7,249","7,401","7,552","7,736","7,813","7,594","7,417","7,289","7,127"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,9%
5 Years:,18%
3 Years:,3%
TTM:,5%

Compounded Profit Growth
10 Years:,1%
5 Years:,2%
3 Years:,14%
TTM:,596%

Stock Price CAGR
10 Years:,8%
5 Years:,3%
3 Years:,4%
1 Year:,-8%

Return on Equity
10 Years:,5%
5 Years:,3%
3 Years:,2%
Last Year:,5%

