--- ABOUT ---
"Incorporated in 1979, Lincoln Pharmaceuticals Ltd is in the business of manufacturing and trading of pharmaceutical products [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,231",615,770 / 440,14.0

Book Value,Dividend Yield,ROCE,ROE
378,0.29,16.3,12.3

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,112,136,156,146,142,147,161,147,168,154,163,166,187
Expenses +,96,115,125,117,124,125,133,123,141,130,138,143,162
Operating Profit,17,21,31,30,18,23,28,24,27,24,25,24,25
OPM %,15%,15%,20%,20%,13%,15%,18%,16%,16%,15%,16%,14%,13%
Other Income +,4,8,9,11,7,10,10,9,-7,15,7,15,-4
Interest,1,0,0,0,0,0,0,1,0,0,0,0,0
Depreciation,2,3,3,3,3,3,3,3,3,3,4,4,4
Profit before tax,17,25,37,38,22,29,35,29,16,35,29,35,17
Tax %,26%,25%,25%,26%,16%,20%,24%,28%,29%,22%,31%,18%,30%
Net Profit +,13,19,28,28,19,24,26,21,12,28,20,29,12
EPS in Rs,6.27,9.49,13.80,14.00,9.29,11.82,13.15,10.37,5.78,13.82,9.98,14.28,5.81
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Other Assets +,190,174,186,219,225,232,259,290,339,379,437,486
Total Assets,258,275,305,347,366,389,452,534,587,700,797,890

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,25,45,25,27,53,75,69,76,39,63,93,106
Cash from Investing Activity +,7,-42,-25,-12,-18,-31,-64,-78,-37,-57,-79,-98
Cash from Financing Activity +,-32,-3,0,-11,-36,-38,-6,-3,-4,-5,-6,0
Net Cash Flow,-1,-0,-0,3,-1,7,-1,-4,-2,1,8,8
Free Cash Flow,21,11,7,17,38,68,61,31,26,24,74,82
CFO/OP,109%,126%,74%,68%,104%,137%,102%,104%,77%,89%,117%,135%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,163,73,92,111,122,96,98,90,98,102,97,88
Inventory Days,44,36,63,86,75,95,86,121,106,101,99,94
Days Payable,92,40,54,82,92,102,105,120,77,95,106,100
Cash Conversion Cycle,116,70,100,115,106,88,78,91,126,108,90,82
Working Capital Days,76,31,69,89,113,126,119,113,121,121,116,239
ROCE %,15%,21%,19%,19%,23%,22%,25%,24%,22%,22%,17%,16%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,48.68%,50.53%,49.81%,49.54%,49.78%,49.78%,49.78%,49.78%,49.78%,49.78%,49.78%,49.78%
FIIs +,1.74%,2.59%,3.22%,3.93%,3.95%,5.19%,5.16%,5.00%,5.13%,4.73%,4.70%,5.20%
DIIs +,0.00%,0.00%,0.06%,0.05%,0.04%,0.00%,0.00%,0.00%,0.01%,0.01%,0.01%,1.08%
Public +,49.57%,46.87%,46.92%,46.49%,46.24%,45.04%,45.07%,45.23%,45.08%,45.49%,45.51%,43.94%
No. of Shareholders,"27,480","28,670","29,316","31,375","29,967","31,330","31,848","31,867","31,784","32,370","31,026","28,303"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,5%
5 Years:,10%
3 Years:,10%
TTM:,8%

Compounded Profit Growth
10 Years:,14%
5 Years:,7%
3 Years:,7%
TTM:,8%

Stock Price CAGR
10 Years:,15%
5 Years:,14%
3 Years:,15%
1 Year:,10%

Return on Equity
10 Years:,16%
5 Years:,15%
3 Years:,14%
Last Year:,12%

