Borrowings +,"2,104","1,892","1,698","1,310","1,563","1,782","2,790","3,137","2,803","2,204","1,885","2,578"
Other Liabilities +,448,485,577,656,921,"1,143","1,249","1,492","2,083","2,053","2,249","2,440"
Total Liabilities,"3,328","3,478","3,596","3,608","4,522","5,290","6,555","7,625","8,920","9,326","9,542","10,538"
Fixed Assets +,"2,370","2,752","2,688","2,654","2,706","3,142","3,031","5,280","5,756","5,846","6,257","6,512"
CWIP,27,20,16,37,329,400,"1,704",46,124,66,99,420
Investments,4,70,259,152,675,491,641,724,931,"1,158",610,537
Other Assets +,927,636,633,766,812,"1,258","1,180","1,574","2,110","2,256","2,576","3,069"
Total Assets,"3,328","3,478","3,596","3,608","4,522","5,290","6,555","7,625","8,920","9,326","9,542","10,538"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,260,405,565,560,879,558,475,774,"1,762","1,376",613,773
Cash from Investing Activity +,-14,-34,-262,40,"-1,115",-395,"-1,282",-874,-948,-410,7,-836
Cash from Financing Activity +,-240,-373,-289,-507,140,-148,784,103,-787,-938,-656,175
Net Cash Flow,6,-2,14,93,-97,15,-22,3,27,28,-36,111
Free Cash Flow,171,367,506,472,406,-163,-696,-53,"1,552","1,140",365,282
CFO/OP,100%,108%,118%,102%,117%,79%,98%,91%,100%,101%,80%,98%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,25,21,15,14,8,9,10,20,20,20,23,28
Inventory Days,102,83,94,94,78,133,106,110,105,100,112,113
Days Payable,65,47,57,61,62,102,110,111,84,72,67,71
Cash Conversion Cycle,62,57,53,47,24,40,7,19,40,48,68,69
Working Capital Days,-7,-34,-34,-24,-13,-3,-10,8,12,30,47,35
ROCE %,5%,10%,13%,17%,23%,21%,10%,16%,28%,20%,9%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,49.64%,49.64%,49.64%,49.64%,49.64%,49.64%,49.64%,49.64%,49.63%,49.63%,49.63%,52.94%
FIIs +,10.46%,10.90%,10.75%,9.26%,12.09%,11.37%,12.18%,11.86%,11.76%,11.50%,12.07%,11.59%
DIIs +,3.11%,3.18%,3.37%,3.71%,5.71%,5.81%,5.55%,5.50%,5.47%,5.58%,5.86%,6.15%
Public +,36.79%,36.29%,36.25%,37.39%,32.56%,33.19%,32.62%,33.00%,33.14%,33.29%,32.43%,29.32%
No. of Shareholders,"1,38,968","1,40,739","1,43,484","1,43,614","1,23,165","1,46,946","1,50,342","1,56,134","1,51,689","1,42,622","1,36,067","1,31,792"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,11%
5 Years:,21%
3 Years:,3%
TTM:,5%

Compounded Profit Growth
10 Years:,17%
5 Years:,4%
3 Years:,-39%
TTM:,-25%

Stock Price CAGR
10 Years:,20%
5 Years:,11%
3 Years:,3%
1 Year:,-1%

Return on Equity
10 Years:,16%
5 Years:,16%
3 Years:,11%
Last Year:,5%

