--- ABOUT ---
"Maithan Alloys is engaged in the business of manufacturing and exporting of all three bulk Ferro alloys- Ferro Manganese, Silico Manganese and Ferro Silicon. It is also engaged in the generation and supply of Wind Power and has a Captive Power Plant. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,235","1,111","1,265",7.46

Book Value,Dividend Yield,ROCE,ROE
"1,424",1.44,14.8,11.0

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,535,404,444,448,433,375,464,531,435,632,491,490,559
Expenses +,445,363,411,413,427,354,415,502,359,567,459,435,453
Operating Profit,90,41,32,35,7,21,49,29,76,65,32,55,106
OPM %,17%,10%,7%,8%,2%,6%,11%,6%,18%,10%,7%,11%,19%
Other Income +,43,44,60,79,174,561,179,97,-116,649,-153,76,-159
Interest,1,0,0,0,1,2,5,6,8,12,14,4,14
Depreciation,5,5,5,5,5,5,6,6,6,6,6,6,6
Profit before tax,126,80,87,108,175,576,217,114,-54,696,-141,122,-72
Tax %,22%,25%,28%,21%,19%,21%,34%,21%,7%,23%,-16%,24%,-2%
Net Profit +,98,60,62,85,142,456,143,90,-58,538,-119,93,-71
EPS in Rs,33.71,20.47,21.28,29.31,48.81,156.82,49.41,31.20,-20.96,184.17,-41.55,30.54,-24.20
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,68,63,62,47,47,56,99,84,54,82,29,22
Inventory Days,109,92,109,93,85,95,151,214,81,141,393,428
Days Payable,77,81,40,55,80,26,80,63,40,35,48,30
Cash Conversion Cycle,99,74,130,85,52,125,170,236,94,188,374,420
Working Capital Days,32,39,55,44,37,85,112,131,63,206,97,452
ROCE %,17%,21%,42%,49%,33%,20%,20%,55%,26%,12%,28%,15%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.98%,74.98%,74.98%,74.99%,74.99%,74.99%,74.99%,74.96%,74.96%,74.96%,74.96%,74.96%
FIIs +,1.82%,1.88%,2.14%,1.87%,1.80%,1.33%,1.32%,1.12%,1.39%,1.41%,1.24%,1.25%
DIIs +,0.56%,0.52%,0.44%,0.15%,0.41%,0.45%,0.31%,0.20%,0.17%,0.07%,0.06%,0.01%
Public +,22.62%,22.63%,22.42%,23.00%,22.80%,23.24%,23.39%,23.71%,23.48%,23.56%,23.74%,23.78%
No. of Shareholders,"33,398","32,412","33,210","36,475","34,600","38,177","39,418","41,067","39,501","39,696","40,319","40,534"

--- CAGR BOXES ---




