--- ABOUT ---
"XPRO India Ltd incorporated in 1997, is a diversified multi-divisional company in the polymer processing industry. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,156","1,345","1,493 / 785",164

Book Value,Dividend Yield,ROCE,ROE
324,0.15,3.78,2.81

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,124,131,110,96,128,139,134,105,158,145,120,106,134
Expenses +,105,112,95,81,112,122,121,94,148,147,113,96,118
Operating Profit,19,19,15,15,17,16,13,11,10,-3,7,11,16
OPM %,16%,15%,14%,16%,13%,12%,10%,10%,6%,-2%,6%,10%,12%
Other Income +,1,1,3,3,3,6,5,5,3,3,4,4,7
Interest,2,2,1,1,1,1,1,2,1,2,2,2,2
Depreciation,3,3,3,3,3,3,3,3,3,3,3,3,3
Profit before tax,15,16,14,14,17,19,14,11,9,-4,7,10,18
Tax %,72%,28%,30%,26%,25%,26%,28%,30%,25%,46%,26%,30%,25%
Net Profit +,4,11,9,11,12,14,10,7,7,-5,5,7,13
EPS in Rs,2.34,6.20,4.59,5.17,5.64,6.36,4.51,3.36,2.95,-2.46,2.12,2.89,5.53
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Other Assets +,135,107,128,147,125,128,129,161,173,500,468,529
Total Assets,386,359,354,349,317,316,308,335,340,677,993,"1,218"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-3,14,24,34,29,38,48,49,83,44,13,20
Cash from Investing Activity +,18,-4,-2,28,7,-6,-2,-10,-58,-320,-113,-161
Cash from Financing Activity +,-16,-10,-20,-63,-38,-27,-51,-21,-43,278,203,151
Net Cash Flow,0,-0,1,-0,-2,5,-5,17,-19,1,102,10
Free Cash Flow,-3,14,21,73,23,32,46,43,47,6,-274,-120
CFO/OP,-99%,96%,83%,172%,112%,131%,120%,77%,110%,80%,52%,99%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,57,49,66,59,60,54,65,52,37,43,53,50
Inventory Days,58,57,52,63,52,59,57,51,49,53,57,76
Days Payable,91,78,82,93,77,81,100,65,53,57,68,46
Cash Conversion Cycle,24,28,36,30,36,33,22,38,33,39,42,80
Working Capital Days,-53,-71,-34,-16,-3,-14,2,21,12,28,30,46
ROCE %,-2%,-0%,5%,4%,8%,8%,13%,22%,25%,15%,8%,4%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,51.37%,45.26%,45.26%,42.46%,42.46%,42.46%,42.24%,42.42%,42.42%,40.32%,40.32%,40.32%
FIIs +,0.08%,11.99%,12.04%,14.97%,15.04%,14.92%,14.31%,14.01%,13.76%,14.44%,14.63%,13.89%
DIIs +,0.77%,0.67%,0.52%,3.09%,3.10%,2.90%,2.99%,2.99%,3.01%,3.40%,3.13%,2.89%
Government +,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.04%,0.03%,0.03%,0.03%,0.03%,0.03%
Public +,47.73%,42.05%,42.13%,39.45%,39.34%,39.69%,40.41%,40.52%,40.76%,41.80%,41.89%,42.88%
No. of Shareholders,"28,922","28,769","29,179","28,186","27,797","27,137","28,255","28,276","28,580","28,455","28,189","27,435"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,6%
5 Years:,6%
3 Years:,0%
TTM:,-5%

Compounded Profit Growth
10 Years:,10%
5 Years:,18%
3 Years:,-25%
TTM:,-50%

Stock Price CAGR
10 Years:,47%
5 Years:,62%
3 Years:,16%
1 Year:,12%

Return on Equity
10 Years:,8%
5 Years:,10%
3 Years:,6%
Last Year:,3%

