--- ABOUT ---
"Incorporated in 1913, The Industrial and Prudential Investment Company Ltd is in the business of investments and lending [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,089","6,500","7,400 / 4,311",17.1

Book Value,Dividend Yield,ROCE,ROE
"5,072",1.69,7.72,7.71

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,1,2,2,2,1,1,4,2,1,3,2,1,0
Expenses +,0,0,0,0,0,0,0,0,0,0,0,0,0
Operating Profit,0,2,1,1,0,1,4,1,0,3,2,1,0
OPM %,31%,94%,90%,85%,55%,75%,94%,81%,55%,91%,89%,85%,18%
Other Income +,12,9,14,11,12,10,15,13,16,11,15,15,17
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,12,11,15,12,12,11,18,15,16,14,17,16,18
Tax %,-9%,11%,-5%,2%,0%,0%,0%,0%,-1%,0%,0%,0%,0%
Net Profit +,14,10,16,12,12,11,18,15,16,14,17,16,17
EPS in Rs,80.56,57.94,93.57,71.25,72.32,63.13,108.72,87.00,97.39,82.11,99.71,94.10,104.37
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-1,6,5,5,5,7,7,4,11,14,12,23
Cash from Investing Activity +,5,-2,3,-1,0,-2,7,1,-3,-4,4,-5
Cash from Financing Activity +,-4,-4,-7,-5,-5,-5,-15,-5,-8,-10,-15,-18
Net Cash Flow,1,0,1,-1,0,0,-1,0,-0,-0,0,-0
Free Cash Flow,-1,6,5,5,5,12,7,4,11,14,12,23
CFO/OP,-9%,87%,74%,118%,108%,"2,960%",114%,91%,227%,295%,326%,446%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0,0,0,0,0,0,0,0,0,0,0,0
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,0,0,0,0,0,0,0,0,0,0,0,0
Working Capital Days,-212,-370,-51,-43,65,-66,-24,-4,-58,-32,-34,-36
ROCE %,8%,4%,4%,2%,2%,7%,7%,7%,7%,7%,8%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,68.17%,68.17%,68.17%,68.17%,68.17%,68.17%,68.17%,68.17%,68.17%,68.17%,68.17%,68.17%
FIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.56%,0.56%,0.56%,0.56%,0.56%
DIIs +,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%
Government +,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public +,31.76%,31.75%,31.75%,31.77%,31.75%,31.76%,31.53%,31.20%,31.19%,31.19%,31.19%,31.19%
No. of Shareholders,"1,843","1,919","1,955","1,979","2,042","2,300","2,240","2,231","2,202","2,409","2,319","2,274"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,-2%
5 Years:,-4%
3 Years:,-4%
TTM:,-10%

Compounded Profit Growth
10 Years:,12%
5 Years:,19%
3 Years:,13%
TTM:,7%

Stock Price CAGR
10 Years:,18%
5 Years:,33%
3 Years:,44%
1 Year:,-3%

Return on Equity
10 Years:,7%
5 Years:,7%
3 Years:,7%
Last Year:,8%

