--- ABOUT ---
"Security & Intelligence Serv.(India)is directly and indirectly engaged in rendering security and related services consisting of manned guarding, training, and indirectly engaged in paramedic and emergency response services; loss prevention, asset protection and mobile patrols; facility management services consisting of cleaning, housekeeping and pest control management services in the areas of facility management; cash logistics services consisting of cash-in-transit, ATM cash replenishment activities and secure transportation of precious items and bullion; and alarm monitoring and response services consisting of trading and installation of electronic security devices and systems through its subsidiaries, joint ventures and associates.(Source : 202003-01 Annual Report Page No:101)"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"6,072",430,444,17.2

Book Value,Dividend Yield,ROCE,ROE
180,1.63,13.9,14.2

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,996","2,977","3,074","3,073","3,138","3,130","3,269","3,362","3,428","3,548","3,759","4,185","4,489"
Expenses +,"2,861","2,838","2,929","2,922","3,054","2,992","3,124","3,206","3,263","3,396","3,590","3,996","4,282"
Operating Profit,135,139,144,151,84,137,145,157,165,152,168,189,207
OPM %,4%,5%,5%,5%,3%,4%,4%,5%,5%,4%,4%,5%,5%
Other Income +,21,14,19,12,22,19,14,39,-283,26,20,-276,21
Interest,32,33,35,40,40,42,40,41,38,41,37,48,49
Depreciation,39,36,40,42,49,43,42,41,38,42,48,56,70
Profit before tax,85,85,88,82,17,71,76,114,-194,96,104,-191,109
Tax %,-9%,-6%,15%,55%,168%,10%,9%,11%,15%,3%,22%,-27%,6%
Net Profit +,93,90,75,37,-12,64,69,102,-223,93,81,-138,102
EPS in Rs,6.39,6.14,5.17,2.53,-0.81,4.46,4.77,7.08,-15.47,6.60,5.73,-9.81,7.26
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,71,73,100,215,205,201,640,234,171,394,742,770
Cash from Investing Activity +,-110,-52,-297,-122,-553,-269,-126,-119,-137,-107,-476,-23
Cash from Financing Activity +,152,-64,193,99,127,-141,44,-351,-229,-340,-14,-620
Net Cash Flow,113,-42,-4,193,-222,-209,557,-237,-195,-52,252,127
Free Cash Flow,25,9,35,163,122,124,593,131,52,239,602,593
CFO/OP,81%,78%,80%,95%,88%,64%,134%,88%,54%,84%,241%,116%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,32,27,35,39,49,51,50,50,54,56,52,54
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,32,27,35,39,49,51,50,50,54,56,52,54
Working Capital Days,20,-2,-8,9,7,-6,-14,-3,7,-5,9,9
ROCE %,16%,15%,17%,19%,16%,18%,30%,13%,11%,10%,5%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,71.59%,71.59%,71.58%,71.70%,71.69%,71.85%,72.09%,71.99%,72.13%,72.09%,72.02%,71.88%
FIIs +,15.25%,16.31%,16.41%,16.87%,16.61%,13.56%,13.17%,13.01%,12.43%,13.17%,11.77%,12.56%
DIIs +,3.96%,3.12%,3.17%,2.91%,3.04%,5.25%,5.25%,5.26%,5.83%,5.88%,7.15%,6.62%
Public +,9.21%,9.00%,8.84%,8.52%,8.67%,9.34%,9.49%,9.75%,9.59%,8.84%,9.06%,8.93%
No. of Shareholders,"38,988","34,732","39,195","34,419","33,880","37,365","38,143","41,052","38,350","40,435","53,064","69,358"

--- CAGR BOXES ---




