--- ABOUT ---
"Jai Corp Ltd, incorporated in 1985, is engaged in the manufacturing businesses of Steel, Plastic Processing and Spinning yarn. It is also involved in Investment Advisory Services, Development of Land and Buildings. [1] [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,126",121,178,12.4

Book Value,Dividend Yield,ROCE,ROE
85.0,0.41,13.3,12.8

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,125,116,118,107,123,121,135,126,135,131,146,116,121
Expenses +,113,109,105,95,107,107,119,114,125,123,129,103,105
Operating Profit,11,7,13,12,16,14,16,12,10,8,17,13,16
OPM %,9%,6%,11%,11%,13%,11%,12%,10%,8%,6%,12%,11%,13%
Other Income +,-43,6,6,7,17,7,8,7,19,104,20,13,14
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,3,3,3,3,3,3,3,3,3,3,3,3,3
Profit before tax,-35,10,16,16,30,18,22,16,27,109,34,23,27
Tax %,12%,43%,27%,26%,21%,23%,21%,23%,13%,4%,21%,24%,23%
Net Profit +,-39,6,12,12,23,14,17,12,23,104,27,17,21
EPS in Rs,-2.19,0.31,0.65,0.67,1.31,0.77,0.98,0.71,1.32,5.94,1.52,1.00,1.18
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,"1,163","1,208","1,269",838,814,748,699,722,805,882,810,860
Other Assets +,986,787,706,708,587,585,611,567,458,440,439,490
Total Assets,"2,361","2,188","2,256","1,840","1,687","1,594","1,541","1,512","1,488","1,535","1,449","1,559"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,79,71,86,48,71,61,-5,91,72,41,45,14
Cash from Investing Activity +,59,15,-47,515,2,74,170,4,-60,-30,111,85
Cash from Financing Activity +,-149,-96,-39,-559,-78,-135,-158,-98,-17,-11,-155,-97
Net Cash Flow,-11,-10,-1,4,-5,0,7,-3,-5,-0,1,2
Free Cash Flow,65,69,73,42,67,56,105,99,70,51,60,16
CFO/OP,123%,123%,150%,132%,141%,176%,39%,186%,203%,126%,114%,72%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,45,41,41,49,38,48,47,33,32,39,39,33
Inventory Days,169,222,171,220,193,206,293,156,182,243,208,252
Days Payable,13,21,4,8,7,4,6,5,4,8,3,16
Cash Conversion Cycle,201,242,207,261,225,249,334,184,211,275,244,269
Working Capital Days,330,288,-230,308,16,262,252,188,195,241,216,575
ROCE %,4%,4%,4%,3%,4%,3%,4%,4%,3%,4%,4%,13%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,73.80%,73.80%,73.80%,73.80%,73.80%,73.79%,73.91%,73.91%,73.91%,73.91%,73.91%,73.91%
FIIs +,0.76%,0.92%,1.44%,1.73%,1.68%,1.61%,1.61%,1.40%,0.79%,0.91%,0.71%,0.80%
DIIs +,1.60%,1.66%,1.65%,1.63%,1.64%,1.60%,1.63%,1.64%,1.65%,1.57%,1.57%,1.57%
Public +,23.85%,23.64%,23.13%,22.85%,22.90%,22.99%,22.84%,23.04%,23.65%,23.59%,23.81%,23.71%
No. of Shareholders,"86,142","83,113","83,493","82,998","82,525","87,655","87,034","1,01,427","1,02,013","1,08,972","1,05,554","1,02,899"

--- CAGR BOXES ---




