--- ABOUT ---
"ICRA Limited was set up in 1991 by leading financial/investment institutions, commercial banks and financial services companies as an independent and professional investment Information and Credit Rating Agency. [1] It is involved in rating, management consulting and outsourcing and information services etc. [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"5,136","5,322","7,135",27.5

Book Value,Dividend Yield,ROCE,ROE
"1,223",1.32,23.0,16.7

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,109,103,105,115,124,115,126,121,136,124,137,164,175
Expenses +,71,68,71,84,74,80,85,79,77,85,88,106,105
Operating Profit,38,35,34,30,50,35,41,42,59,40,49,57,70
OPM %,35%,34%,32%,26%,40%,31%,33%,35%,43%,32%,36%,35%,40%
Other Income +,16,18,16,17,24,18,20,19,21,24,21,9,14
Interest,0,0,0,3,7,2,0,1,1,2,1,1,1
Depreciation,3,2,3,4,4,4,4,4,4,4,4,10,10
Profit before tax,51,50,47,41,62,47,57,56,74,58,64,55,73
Tax %,24%,18%,32%,20%,24%,24%,35%,24%,24%,27%,25%,29%,28%
Net Profit +,39,41,32,32,47,36,37,42,56,43,48,39,53
EPS in Rs,39.76,41.77,32.92,33.31,48.56,36.80,38.05,43.55,57.75,43.97,49.54,40.22,54.35
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,61,51,37,48,38,65,58,28,34,42,35,48
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,61,51,37,48,38,65,58,28,34,42,35,48
Working Capital Days,-64,-66,-45,-41,-44,-2,-48,-55,-64,-61,-75,391
ROCE %,21%,24%,26%,25%,23%,20%,15%,19%,20%,21%,23%,23%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%,51.86%
FIIs +,7.71%,8.15%,8.22%,8.42%,8.59%,8.77%,9.06%,8.78%,8.66%,6.87%,7.25%,7.92%
DIIs +,24.30%,23.98%,24.21%,24.05%,23.60%,24.09%,23.92%,24.17%,24.38%,26.15%,25.55%,24.51%
Public +,15.79%,15.66%,15.38%,15.34%,15.62%,14.94%,14.82%,14.86%,14.78%,14.82%,15.06%,15.41%
Others +,0.33%,0.33%,0.33%,0.33%,0.33%,0.32%,0.32%,0.32%,0.32%,0.29%,0.29%,0.29%
No. of Shareholders,"17,046","17,520","17,415","17,547","18,526","19,138","19,757","20,521","21,176","21,818","21,929","22,189"

--- CAGR BOXES ---




