--- ABOUT ---
"Incorporated in 1989, Indo Rama Synthetics Ltd is a manufacturer of polyester yarns and fibres [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,206",46.2,75.0,7.88

Book Value,Dividend Yield,ROCE,ROE
19.9,0.00,17.9,34.5

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,880,770,"1,259",940,904,944,951,"1,166","1,198","1,306","1,221","1,182","1,202"
Expenses +,857,794,"1,228",997,895,915,948,"1,102","1,116","1,215","1,152","1,132","1,099"
Operating Profit,23,-24,31,-56,10,29,3,63,82,91,68,50,102
OPM %,3%,-3%,2%,-6%,1%,3%,0%,5%,7%,7%,6%,4%,9%
Other Income +,5,1,1,4,1,1,3,2,23,3,2,6,5
Interest,20,24,31,37,41,38,38,40,42,29,34,36,32
Depreciation,8,8,10,10,11,12,12,13,12,12,12,12,12
Profit before tax,0,-55,-9,-99,-40,-19,-44,14,51,53,25,9,64
Tax %,"-1,373%",0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit +,2,-55,-9,-99,-40,-19,-44,14,51,53,25,9,64
EPS in Rs,0.06,-2.11,-0.34,-3.79,-1.55,-0.73,-1.69,0.52,1.96,2.02,0.94,0.34,2.46
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Fixed Assets +,"1,176","1,270","1,134",935,898,703,691,702,783,"1,217","1,264","1,232"
CWIP,206,3,6,16,11,7,9,35,324,105,36,42
Investments,10,4,16,1,1,0,0,0,0,0,0,0
Other Assets +,795,791,730,977,698,773,"1,012","1,368","1,605","1,584","1,636","1,970"
Total Assets,"2,187","2,069","1,886","1,929","1,608","1,483","1,711","2,105","2,713","2,907","2,936","3,244"

--- CASH FLOW ---
,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-28,-89,221,127,39,-119,182,200,-81,-97,391,134
Cash from Investing Activity +,-34,207,-3,-33,53,40,-18,-75,-348,-258,-36,-14
Cash from Financing Activity +,65,-115,-208,-111,-93,87,-174,-123,479,322,-354,-127
Net Cash Flow,3,3,10,-17,-1,8,-9,2,50,-32,1,-7
Free Cash Flow,-299,-124,219,84,-38,-130,156,120,-441,-357,352,111
CFO/OP,-53%,-325%,181%,210%,-201%,540%,179%,65%,-176%,258%,219%,43%

--- RATIOS ---
,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,11,16,16,29,20,16,19,17,14,16,14,18
Inventory Days,46,48,46,48,36,57,102,67,73,67,65,65
Days Payable,80,87,92,136,132,126,221,126,125,120,142,141
Cash Conversion Cycle,-24,-23,-30,-60,-76,-53,-100,-43,-38,-38,-63,-58
Working Capital Days,-50,-42,-43,-50,-69,-52,-62,-22,-25,-81,-73,-42
ROCE %,,-8%,1%,-1%,-8%,,11%,33%,3%,-4%,10%,18%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.85%,74.85%,74.85%,74.84%,74.84%,74.84%,74.84%,74.84%,74.84%,74.84%,74.84%,74.84%
FIIs +,0.17%,0.17%,0.16%,0.03%,0.00%,0.01%,0.00%,0.01%,0.50%,0.37%,0.21%,0.24%
DIIs +,3.07%,3.07%,3.07%,2.89%,2.89%,2.57%,2.56%,2.56%,0.92%,0.92%,0.92%,0.92%
Public +,21.91%,21.92%,21.92%,22.24%,22.27%,22.56%,22.59%,22.58%,23.73%,23.86%,24.03%,24.00%
No. of Shareholders,"25,269","25,893","25,878","28,572","28,279","29,840","30,271","29,697","28,721","26,651","26,947","26,677"

--- CAGR BOXES ---




