--- ABOUT ---
"Paramount Communications Ltd is engaged in manufacturing of Wires and Cables comprising of power cables, telecom cables, railway cables and specialised cables. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,230",73.1,74.3,37.3

Book Value,Dividend Yield,ROCE,ROE
25.5,0.00,12.4,7.99

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,202,211,252,284,323,321,356,392,507,451,428,461,573
Expenses +,191,194,231,260,296,294,325,358,475,436,422,446,543
Operating Profit,11,17,21,24,27,27,31,34,32,15,6,15,30
OPM %,6%,8%,8%,8%,8%,8%,9%,9%,6%,3%,1%,3%,5%
Other Income +,7,2,2,2,3,3,2,4,2,18,20,5,9
Interest,2,2,1,1,1,1,2,4,5,4,4,6,8
Depreciation,2,2,2,2,3,3,3,3,4,4,4,4,4
Profit before tax,14,15,20,22,26,26,29,31,25,25,18,10,27
Tax %,0%,0%,0%,0%,-14%,2%,30%,26%,26%,27%,26%,28%,25%
Net Profit +,14,15,19,22,29,25,20,23,19,18,13,7,21
EPS in Rs,0.71,0.62,0.82,0.79,0.97,0.83,0.67,0.74,0.61,0.61,0.43,0.25,0.67
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,0,0,0,0,0,0,0,0,10,56,0,0
Other Assets +,274,233,183,260,337,367,329,346,366,600,683,868
Total Assets,355,308,321,390,469,512,471,481,504,827,908,"1,129"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,14,138,52,20,-18,14,14,15,11,-101,104,-38
Cash from Investing Activity +,-2,-1,2,1,-8,-6,-3,-1,-16,-96,-1,-51
Cash from Financing Activity +,-7,-127,-53,-18,25,-8,-5,-19,22,183,-84,70
Net Cash Flow,5,10,1,4,-1,-0,6,-6,17,-13,19,-19
Free Cash Flow,11,137,51,18,-28,6,9,12,3,-153,44,-91
CFO/OP,-41%,-316%,-109%,-699%,-40%,33%,98%,72%,18%,-112%,98%,-37%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,128,152,135,159,127,125,118,109,78,86,47,79
Inventory Days,65,69,17,29,60,88,88,92,71,108,97,72
Days Payable,28,66,25,95,80,88,59,67,25,39,43,50
Cash Conversion Cycle,164,156,127,93,107,125,147,134,123,155,102,101
Working Capital Days,-160,-416,10,97,106,125,138,130,107,124,96,84
ROCE %,-20%,-52%,-49%,-3%,12%,10%,3%,4%,13%,15%,16%,12%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,63.90%,62.68%,53.51%,49.31%,49.31%,49.06%,49.06%,49.06%,49.06%,49.06%,49.12%,49.19%
FIIs +,0.86%,0.52%,7.60%,6.98%,7.10%,2.21%,0.74%,0.83%,0.39%,0.45%,0.29%,0.51%
DIIs +,0.00%,0.21%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.08%,0.07%,0.07%,0.11%
Government +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.70%,1.70%,1.70%,1.70%,1.70%,1.70%
Public +,35.24%,36.58%,38.89%,43.71%,43.58%,48.72%,48.48%,48.42%,48.78%,48.73%,48.83%,48.49%
No. of Shareholders,"44,766","59,333","70,897","97,446","1,05,504","1,40,320","1,47,816","1,49,144","1,48,262","1,46,552","1,43,928","1,38,511"

--- CAGR BOXES ---




