Total Assets,"2,355","3,102","5,819","5,648","7,006","12,076","13,655","15,471","18,105","21,172","24,313","29,524"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,222,433,455,730,807,"1,280","1,375","1,372","2,630","2,746","2,463","3,467"
Cash from Investing Activity +,-474,-633,"-2,482",464,-958,"-4,657","-1,110","-1,289","-2,313","-2,468","-2,185","-4,207"
Cash from Financing Activity +,234,196,"2,025","-1,159",209,"3,357",-180,-179,-205,-148,-259,288
Net Cash Flow,-17,-3,-1,34,57,-19,86,-96,112,130,18,-452
Free Cash Flow,-255,435,-180,-179,-602,-426,-652,"-1,017",424,24,-954,-646
CFO/OP,71%,90%,74%,84%,80%,83%,94%,77%,92%,85%,76%,87%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0,0,1,1,1,0,1,1,1,1,1,1
Inventory Days,36,34,34,34,35,34,40,38,33,33,36,37
Days Payable,8,10,9,9,10,8,10,8,8,8,8,8
Cash Conversion Cycle,28,24,26,25,26,26,30,31,26,26,30,29
Working Capital Days,22,6,4,16,11,22,23,23,20,25,23,18
ROCE %,21%,24%,21%,24%,26%,20%,13%,16%,20%,19%,18%,17%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.64%,74.64%,74.64%,74.64%,74.64%,74.64%,74.64%,74.64%,74.65%,74.65%,74.65%,74.51%
FIIs +,8.17%,7.67%,7.96%,8.26%,9.22%,9.95%,8.96%,8.18%,8.25%,8.73%,8.71%,9.00%
DIIs +,7.66%,8.25%,8.45%,8.51%,7.95%,7.43%,8.07%,9.08%,9.22%,9.02%,8.83%,8.77%
Government +,0.04%,0.04%,0.06%,0.06%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%,0.07%
Public +,9.49%,9.41%,8.87%,8.50%,8.09%,7.91%,8.24%,8.04%,7.79%,7.53%,7.75%,7.64%
No. of Shareholders,"8,13,245","8,15,562","7,40,037","6,84,326","6,19,843","5,90,252","7,09,582","6,71,850","6,18,996","5,85,510","5,99,296","5,73,764"

--- CAGR BOXES ---




