--- ABOUT ---
"Incorporated in 1975, Investment & Precision Castings Ltd is engaged in the production of investment castings [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
725,725,760 / 397,59.7

Book Value,Dividend Yield,ROCE,ROE
103,0.07,14.3,12.5

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,44.47,46.22,44.86,40.12,39.76,41.05,41.90,39.60,42.51,44.90,45.03,47.36,51.17
Expenses +,36.77,38.59,37.86,34.66,34.55,34.20,36.36,35.55,36.46,38.50,37.70,39.40,41.96
Operating Profit,7.70,7.63,7.00,5.46,5.21,6.85,5.54,4.05,6.05,6.40,7.33,7.96,9.21
OPM %,17.32%,16.51%,15.60%,13.61%,13.10%,16.69%,13.22%,10.23%,14.23%,14.25%,16.28%,16.81%,18.00%
Other Income +,0.07,0.56,0.13,0.23,0.19,0.08,0.30,0.19,0.17,0.22,0.44,-0.24,0.28
Interest,1.90,1.79,1.69,1.57,2.07,1.71,1.73,1.66,1.63,1.59,1.44,1.48,1.67
Depreciation,1.83,1.86,1.96,2.00,2.00,2.00,2.04,2.06,2.03,2.02,2.07,2.11,2.32
Profit before tax,4.04,4.54,3.48,2.12,1.33,3.22,2.07,0.52,2.56,3.01,4.26,4.13,5.50
Tax %,28.22%,28.41%,27.30%,38.21%,48.12%,29.81%,25.60%,30.77%,26.17%,27.91%,28.87%,32.69%,31.64%
Net Profit +,2.89,3.26,2.53,1.31,0.70,2.26,1.54,0.37,1.90,2.17,3.03,2.79,3.77
EPS in Rs,2.89,3.26,2.53,1.31,0.70,2.26,1.54,0.37,1.90,2.17,3.03,2.79,3.77
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,51.91%,51.91%,51.91%,51.91%,51.97%,51.97%,51.97%,51.97%,51.97%,51.97%,51.97%,51.97%
FIIs +,0.00%,0.00%,0.00%,0.00%,0.14%,0.24%,0.24%,0.22%,0.00%,0.00%,0.00%,0.00%
Government +,0.37%,0.37%,0.37%,0.39%,0.39%,0.39%,0.39%,0.39%,0.00%,0.00%,0.00%,0.00%
Public +,47.73%,47.72%,47.73%,47.71%,47.51%,47.40%,47.40%,47.42%,48.04%,48.03%,48.03%,48.03%
No. of Shareholders,"3,363","3,317","3,548","3,672","3,700","3,984","4,121","4,058","4,903","4,920","4,701","4,558"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,8%
5 Years:,12%
3 Years:,3%
TTM:,14%

Compounded Profit Growth
10 Years:,16%
5 Years:,102%
3 Years:,30%
TTM:,102%

Stock Price CAGR
10 Years:,26%
5 Years:,46%
3 Years:,51%
1 Year:,46%

Return on Equity
10 Years:,7%
5 Years:,8%
3 Years:,10%
Last Year:,13%

