Total Liabilities,"2,373","3,240","3,636","4,130","4,518","4,884","5,533","5,709","6,306","7,410","8,217","8,711"
Fixed Assets +,916,937,957,"1,036","1,465","1,906","1,912","1,996","2,108","2,182","2,246","2,404"
CWIP,44,42,154,346,316,169,207,225,113,153,226,175
Investments,208,539,531,521,197,306,669,211,501,"1,327","1,850","2,365"
Other Assets +,"1,205","1,722","1,993","2,228","2,540","2,502","2,745","3,278","3,584","3,748","3,895","3,767"
Total Assets,"2,373","3,240","3,636","4,130","4,518","4,884","5,533","5,709","6,306","7,410","8,217","8,711"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,305,392,351,360,100,595,646,25,408,903,672,894
Cash from Investing Activity +,-239,144,-557,-162,89,-375,-453,250,-227,-590,-379,-383
Cash from Financing Activity +,-87,-92,-216,-192,-223,-141,-274,-309,-133,-249,-366,-403
Net Cash Flow,-21,444,-422,6,-34,79,-81,-35,49,64,-72,108
Free Cash Flow,215,304,134,17,-425,356,545,-193,287,666,347,682
CFO/OP,95%,110%,78%,80%,55%,95%,93%,29%,73%,111%,99%,115%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,54,53,53,55,51,54,69,63,60,62,63,67
Inventory Days,95,90,123,107,132,127,158,153,134,136,133,119
Days Payable,56,85,98,90,82,75,120,92,79,88,88,91
Cash Conversion Cycle,93,58,78,72,101,106,107,123,115,110,109,95
Working Capital Days,51,48,80,64,73,74,82,91,81,77,82,69
ROCE %,25%,25%,26%,25%,20%,18%,17%,11%,14%,17%,13%,12%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.99%,74.99%,74.99%,74.99%,74.99%,74.99%,74.99%,74.98%,74.98%,74.98%,74.98%,74.96%
FIIs +,4.21%,4.27%,4.28%,4.72%,5.09%,5.56%,5.36%,5.30%,5.40%,5.61%,5.17%,3.60%
DIIs +,12.29%,11.90%,11.84%,11.61%,10.72%,10.28%,10.24%,10.10%,10.20%,10.03%,10.41%,11.90%
Public +,8.49%,8.82%,8.88%,8.68%,9.18%,9.16%,9.40%,9.61%,9.41%,9.37%,9.43%,9.53%
No. of Shareholders,"93,871","1,11,197","1,14,047","1,14,008","1,36,327","1,44,151","1,54,277","1,63,270","1,56,007","1,49,919","1,51,213","1,50,761"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,8%
5 Years:,10%
3 Years:,2%
TTM:,3%

Compounded Profit Growth
10 Years:,2%
5 Years:,2%
3 Years:,7%
TTM:,-7%

Stock Price CAGR
10 Years:,0%
5 Years:,-12%
3 Years:,-12%
1 Year:,-12%

Return on Equity
10 Years:,12%
5 Years:,10%
3 Years:,11%
Last Year:,9%

